id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2077237541,Intravenous Methylene Blue for Studying Fiber Degeneration in the Central Nervous System,1948-04-23,5,journal-article,17775776,2,A5036072136,A. C. Allison,"Department of Human Anatomy, University of Oxford.",University of Oxford,I40120149,1
W2066395720,"Dinosaur Embryos Spark Excitement, Concern",1995-03-24,4,journal-article,17775793,1,A5087493259,Claire O'Brien,"Science writer in Cambridge, U.K.",,,1
W3013922758,Neanderthal Carnivory,1995-03-24,4,journal-article,17775812,1,A5047680880,Richard G. Klein,,,,1
W2034591885,Status of the Department of Energy,1995-03-24,3,journal-article,17775784,1,A5064022804,Philip H. Abelson,,,,1
W2054405457,Uganda Enlists Locals in the Battle to Save the Gorillas,1995-03-24,3,journal-article,17775794,1,A5054871244,Rachel Nowak,,,,1
W2066612204,POPULAR NAMES OF PLANTS,1917-07-06,3,journal-article,17775781,1,A5085283187,M. A. Bigelow,,,,1
W4242456483,Military Geology,1917-07-06,3,journal-article,17775779,1,A5042075328,J. E. Pogue,Northwestern University,,,1
W1974355641,Shall We Lose or Keep Our Plant and Animal Stocks?,1945-05-18,2,journal-article,17775833,1,A5036472117,Walter Landauer,"The University of Connecticut, Storrs, Conn.",University of Connecticut,I140172145,1
W1982153990,Earthly Politics Boosts Space Probe,1995-03-24,2,journal-article,17775791,1,A5058387056,Andrew Lawler,,,,1
W2022972111,Disease of the Heart. II,1945-05-18,2,journal-article,17775834,1,A5004303777,Alfred E. Cohn,"Member Emeritus, the Rockefeller Institute for Medical Research, New York",,,1
W2093767723,African Dinosaur Discoveries,1995-03-24,2,journal-article,17775786,1,A5056108757,G. Olshevsky,,,,1
W1988565995,AN INSTITUTE FOR THE HISTORY OF SCIENCE AND CIVILIZATION,1917-07-06,1,journal-article,17775780,1,A5066593556,Aksel G. S. Josephson,The John Crerar Library,,,1
W2012203638,Searching for the Spin of the Proton,1995-03-24,1,journal-article,17775802,1,A5035903863,Alexander Hellemans,"Science writer in Amsterdam, the Netherlands",,,1
W2063863960,Tuning Up an Electromagnetic Accordion,1995-03-24,1,journal-article,17775804,1,A5043781853,James Glanz,Science writer in Chicago,,,1
W2072875258,Unification of Synchrotron Radiation and Inverse Compton Scattering,1995-03-24,1,journal-article,17775805,1,A5082036570,W. H. G. Lewin,,,,1
W2072875258,Unification of Synchrotron Radiation and Inverse Compton Scattering,1995-03-24,1,journal-article,17775805,2,A5082603762,D. P. Barber,,,,1
W2072875258,Unification of Synchrotron Radiation and Inverse Compton Scattering,1995-03-24,1,journal-article,17775805,3,A5019707547,Pisin Chen,,,,1
W2087316656,Comparative Scientific Strength of Universities,1945-05-18,1,journal-article,17775839,1,A5032035839,George Gaylord Simpson,The American Museum of Natural History,American Museum of Natural History,I1338124936,1
W3209852066,Response,1995-03-24,1,journal-article,17775787,1,A5054206567,Paul C. Sereno,,,,1
W3209852066,Response,1995-03-24,1,journal-article,17775787,2,A5010954742,Jeffrey A. Wilson,,,,1
W3209852066,Response,1995-03-24,1,journal-article,17775787,3,A5014212349,Hans C. E. Larsson,,,,1
W3209852066,Response,1995-03-24,1,journal-article,17775787,4,A5045700188,Didier B. Dutheil,,,,1
W3209852066,Response,1995-03-24,1,journal-article,17775787,5,A5040124461,Hans Dieter Sues,,,,1
W4243650091,African Dinosaur Discoveries,1995-03-24,1,journal-article,17775785,1,A5046631918,E. Buffetaut,,,,1
W4243650091,African Dinosaur Discoveries,1995-03-24,1,journal-article,17775785,2,A5032614418,Gilles Cuny,,,,1
W1976336423,A Close Look at an Active Galaxy's Engine,1995-03-24,0,journal-article,17775803,1,A5012248144,John Travis,,,,1
W1976982634,Recent Deaths,1945-05-18,0,journal-article,17775836,1,A5035543019,Robert A. Lambert,The Rockefeller Foundation,Rockefeller Foundation,I118636833,1
W2031928914,"War Research at Mellon Institute, 1944-5",1945-05-18,0,journal-article,17775842,1,A5053922469,W. A. Hamor,,,,1
W2041189340,THE RELATION OF CHEMICAL LABORATORIES TO THE NATIONAL WELFARE,1917-07-06,0,journal-article,17775778,1,A5089734723,W. Albert Noyes,,,,1
W2078555068,Growing Rubber in Costa Rica,1945-05-18,0,journal-article,17775841,1,A5080838646,Rafael W. Keith,,,,1
W2082752210,NRC Urges Sea Change in Marine Studies,1995-03-24,0,journal-article,17775792,1,A5033645890,Elizabeth Culotta,,,,1
W2094756515,Other Books of Interest,1994-12-16,0,journal-article,17775813,1,A5005497229,Paul Forman,,,,1
W3013963937,Other Books of Interest,1995-03-24,0,journal-article,17775813,1,A5005497229,Paul Forman,,,,1
W4206677726,The Argentine Declaration,1945-05-18,0,journal-article,17775835,1,A5035543019,Robert A. Lambert,The Rockefeller Foundation,Rockefeller Foundation,I118636833,1
W4246417374,Crankcase Art?,1995-03-24,0,journal-article,17775789,1,A5073745724,D. J. Bibel,,,,1
W2042823749,Urine Sediment Smears as a Diagnostic Procedure in Cancers of the Urinary Tract,1945-05-18,371,journal-article,17775845,1,A5024194284,George N. Papanicolaou,Departments of Anatomy and Surgery (Urology); Cornell University Medical College and the New York Hospital,NewYork–Presbyterian Hospital,I1340179700,1
W2042823749,Urine Sediment Smears as a Diagnostic Procedure in Cancers of the Urinary Tract,1945-05-18,371,journal-article,17775845,1,A5024194284,George N. Papanicolaou,Departments of Anatomy and Surgery (Urology); Cornell University Medical College and the New York Hospital,Cornell University,I205783295,2
W2042823749,Urine Sediment Smears as a Diagnostic Procedure in Cancers of the Urinary Tract,1945-05-18,371,journal-article,17775845,2,A5007357857,Viotor F. Marshall,Departments of Anatomy and Surgery (Urology); Cornell University Medical College and the New York Hospital,NewYork–Presbyterian Hospital,I1340179700,1
W2042823749,Urine Sediment Smears as a Diagnostic Procedure in Cancers of the Urinary Tract,1945-05-18,371,journal-article,17775845,2,A5007357857,Viotor F. Marshall,Departments of Anatomy and Surgery (Urology); Cornell University Medical College and the New York Hospital,Cornell University,I205783295,2
W2055557508,Drug Screening and Evaluative Procedures,1962-04-13,117,journal-article,17775878,1,A5041004685,S. T. Irwin,"Department of Neuropharmacology, Schering Corporation, Bloomfield, N.J.",,,1
W2037483881,Note on the Adsorption of Thrombin on Fibrin,1945-05-18,106,journal-article,17775846,1,A5044095890,Walter H. Seegers,"Research Laboratory, Parke, Davis and Company, Detroit, Mich.",,,1
W2037483881,Note on the Adsorption of Thrombin on Fibrin,1945-05-18,106,journal-article,17775846,2,A5063368072,Marie Nieft,"Research Laboratory, Parke, Davis and Company, Detroit, Mich.",,,1
W2037483881,Note on the Adsorption of Thrombin on Fibrin,1945-05-18,106,journal-article,17775846,3,A5024556386,Eugene C. Loomis,"Research Laboratory, Parke, Davis and Company, Detroit, Mich.",,,1
W2036813090,Agriculture and Urban Life in Early Southwestern Iran,1962-04-13,54,journal-article,17775877,1,A5059396600,Robert M. Adams,"Oriental Institute and Department of Anthropology, University of Chicago, Chicago, Ill",Chicago College of Oriental Medicine,I4210156321,1
W2036813090,Agriculture and Urban Life in Early Southwestern Iran,1962-04-13,54,journal-article,17775877,1,A5059396600,Robert M. Adams,"Oriental Institute and Department of Anthropology, University of Chicago, Chicago, Ill",University of Chicago,I40347166,2
W2036813090,Agriculture and Urban Life in Early Southwestern Iran,1962-04-13,54,journal-article,17775877,1,A5059396600,Robert M. Adams,"Oriental Institute and Department of Anthropology, University of Chicago, Chicago, Ill","Czech Academy of Sciences, Oriental Institute",I4210147654,3
W2028321694,"""Productivity"" of Undergraduate Institutions",1962-04-13,51,journal-article,17775879,1,A5078467902,Alexander W. Astin,"National Merit Scholarship Corporation, Evanston, Illinois",,,1
W2127082886,Oxidation of Carbon-14 Labeled Galactose by Subjects with Congenital Galactosemia,1962-04-13,31,journal-article,17775883,1,A5090011997,Stanton Segal,"Clinical Endocrinology Branch, National Institute of Arthritis and Metabolic Diseases, Bethesda 14, Maryland",National Institute of Arthritis and Musculoskeletal and Skin Diseases,I4210087962,1
W2127082886,Oxidation of Carbon-14 Labeled Galactose by Subjects with Congenital Galactosemia,1962-04-13,31,journal-article,17775883,2,A5028144952,Alberta Blair,"Clinical Endocrinology Branch, National Institute of Arthritis and Metabolic Diseases, Bethesda 14, Maryland",National Institute of Arthritis and Musculoskeletal and Skin Diseases,I4210087962,1
W2127082886,Oxidation of Carbon-14 Labeled Galactose by Subjects with Congenital Galactosemia,1962-04-13,31,journal-article,17775883,3,A5011549394,Yale J. Topper,"Clinical Endocrinology Branch, National Institute of Arthritis and Metabolic Diseases, Bethesda 14, Maryland",National Institute of Arthritis and Musculoskeletal and Skin Diseases,I4210087962,1
W1997225970,Scientists and the CIA,1962-04-13,14,journal-article,17775886,1,A5008120092,Heinz von Foerster,"Department of Electrical Engineering, University of Illinois, Urbana,",University of Illinois Urbana-Champaign,I157725225,1
W1997225970,Scientists and the CIA,1962-04-13,14,journal-article,17775886,2,A5069378927,Patricia Montero Mora,"Department of Electrical Engineering, University of Illinois, Urbana,",University of Illinois Urbana-Champaign,I157725225,1
W1997225970,Scientists and the CIA,1962-04-13,14,journal-article,17775886,3,A5067823728,Lawrence W. Amiot,"Department of Electrical Engineering, University of Illinois, Urbana,",University of Illinois Urbana-Champaign,I157725225,1
W2140629312,Electroplax and Nerve Activity,1962-04-13,13,journal-article,17775889,1,A5080590356,Seymour Ehrenpreis,"Department of Pharmacology, Georgetown University Medical Center, Washington, D.C.",Georgetown University Medical Center,I2799903593,1
W1992712835,Inactivation of the Irritant Toxicants of Poison Ivy and Related Compounds by Tyrosinase,1945-05-18,9,journal-article,17775844,1,A5068020403,Irwin W. Sizer,"Department of Biology and Biological Engineering, Massachusetts Institute of Technology",Massachusetts Institute of Technology,I63966007,1
W1992712835,Inactivation of the Irritant Toxicants of Poison Ivy and Related Compounds by Tyrosinase,1945-05-18,9,journal-article,17775844,2,A5076708598,Clemens E. Prokesch,"Department of Biology and Biological Engineering, Massachusetts Institute of Technology",Massachusetts Institute of Technology,I63966007,1
W2065007733,"The Negative Phototropism of <i>Diaptomus</i> through the Agency of Caffein, Strychnin and Atropin",1913-07-25,7,journal-article,17775859,1,A5002300323,A. R. Moore,The University of California,University of California System,I2803209242,1
W3198960747,Response : Electroplax and Nerve Activity,1962-04-13,7,journal-article,17775890,1,A5041513249,David Nachmansohn,"College of Physicians and Surgeons, Columbia University, New York,",Columbia University,I78577930,1
W2075823653,INHIBITORY EFFECT OF DERMAL SECRETION OF THE SEA-URCHIN UPON THE FERTILIZABILITY OF THE EGG,1921-12-09,4,journal-article,17775872,1,A5062847164,Hiroshi Ohshima,Princeton University,Princeton University,I20089843,1
W2009680613,FOSSIL MAN FROM RHODESIA,1921-12-09,3,journal-article,17775870,1,A5053634692,George Grant MacCurdy,,,,1
W2039135121,THE POWDERY SCAB OF POTATO (SPONGOSPORA SOLANI) IN MAINE,1913-07-25,3,journal-article,17775861,1,A5043217313,I. E. Melhus,,,,1
W2071625945,The Scientific Study of the College Student,1913-07-25,3,journal-article,17775852,1,A5056532745,Charles Williams,Oberlin Coll,Oberlin College,I70571728,1
W2083090644,THE USE OF DOUBLE-CYCLE A AND B SCALES ON STRAIGHT SLIDE RULES,1945-05-18,3,journal-article,17775849,1,A5090489596,Carlton E. Brown,"U.S. Bureau of Mines Pittsburgh, PA.",United States Department of the Interior,I1335927249,1
W1998126399,Scientists and the CIA,1962-04-13,2,journal-article,17775887,1,A5089907602,Patrick D. Wall,"Department of Biology, Massachusetts Institute of Technology, Cambridge;",Massachusetts Institute of Technology,I63966007,1
W2019961637,A Two-Way Affair,1962-04-13,2,journal-article,17775893,1,A5015578180,William Eisenman,,,,1
W2061785002,"OCCURRENCE OF PLEISTOCENE VERTEBRATES IN AN ASPHALT DEPOSIT NEAR MCKITTRICK, CALIFORNIA",1921-12-09,2,journal-article,17775864,1,A5030606988,John C. Merriam,,,,1
W2061785002,"OCCURRENCE OF PLEISTOCENE VERTEBRATES IN AN ASPHALT DEPOSIT NEAR MCKITTRICK, CALIFORNIA",1921-12-09,2,journal-article,17775864,2,A5077838446,Chester Stock,,,,1
W2068963833,Color Correlation in Garden Beans,1913-07-25,2,journal-article,17775855,1,A5062089491,Zae Northrup,"Massachusetts Experiment Station, Amherst, Mass.",University of Massachusetts Amherst,I24603500,1
W2084276504,Special Oil-Immersion Objectives for Dark-Field Microscopy,1921-12-09,2,journal-article,17775865,1,A5057393563,Simon Henry Gage,,,,1
W1976917966,The Powdery Scab of Potato ( Spongospora solani ) in Maine,1913-07-25,1,journal-article,17775860,1,A5028024888,John L. Tilton,"Bureau of Plant Industry, U. S. Department of Agriculture, Houlton, Maine",,,1
W2028278179,ADSORPTION BY SOIL COLLOIDS,1921-12-09,1,journal-article,17775874,1,A5015026414,Neil E. Gordon,,,,1
W2028278179,ADSORPTION BY SOIL COLLOIDS,1921-12-09,1,journal-article,17775874,2,A5046919652,R. C. Wiley,,,,1
W2028278179,ADSORPTION BY SOIL COLLOIDS,1921-12-09,1,journal-article,17775874,3,A5056171054,E. B. Starky,,,,1
W2028278179,ADSORPTION BY SOIL COLLOIDS,1921-12-09,1,journal-article,17775874,4,A5058298399,A. L. Flenner,,,,1
W2028278179,ADSORPTION BY SOIL COLLOIDS,1921-12-09,1,journal-article,17775874,5,A5073428302,D. C. Lichtenwalner,,,,1
W2062096368,COLOR CORRELATION IN GARDEN BEANS,1913-07-25,1,journal-article,17775856,1,A5076731605,J. K. Shaw,,,,1
W2062151719,AN EASILY ASSEMBLED MACHINE FOR MAKING COTTON PLUGS FOR CULTURE TUBES,1945-05-18,1,journal-article,17775848,1,A5035576688,Orton K. Stark,,,,1
W1963761401,The Mutual Relations of Medical Progress and the Physician,1913-07-25,0,journal-article,17775850,1,A5061896995,Henry H. Donaldson,,,,1
W1967845454,Space Accord: NASA's Enthusiasm for East-West Cooperation Is Not Shared by Pentagon,1962-04-13,0,journal-article,17775881,1,A5029948473,Daniel S. Greenberg,,,,1
W1997278184,Direct Tabular Method for Obtaining the Order of a Reaction of a Restricted Class,1962-04-13,0,journal-article,17775884,1,A5075767120,Avrom A. Blumberg,"Mellon Institute Pittsburgh 13, Pennsylvania",,,1
W1997278184,Direct Tabular Method for Obtaining the Order of a Reaction of a Restricted Class,1962-04-13,0,journal-article,17775884,2,A5039090557,Stavros C. Stavrinou,"Mellon Institute Pittsburgh 13, Pennsylvania",,,1
W2011127866,Girdles and Griddles,1962-04-13,0,journal-article,17775888,1,A5041539448,Mary Ann Harrell,"4607 Connecticut Avenue, NW, Washington, D.C.",,,1
W2017886737,A National University Based on National Ideals,1913-07-25,0,journal-article,17775851,1,A5010324700,H. K. Bush-Brown,,,,1
W2018495201,SIMPLE METHOD OF BLEEDING RABBITS,1921-12-09,0,journal-article,17775873,1,A5044638115,George F. Forster,,,,1
W2026203930,Response : A Two-Way Affair,1962-04-13,0,journal-article,17775891,1,A5076055413,Jorge E. Wright,"Department of Biology, University of Buenos Aires, Buenos Aires, Argentina",University of Buenos Aires,I24354313,1
W2043298748,"AN ENGLISH TRANSLATION OF HELMHOLTZ'S ""OPTIK""",1921-12-09,0,journal-article,17775867,1,A5091155195,James P. C. Southall,"Department of Physics, Columbia University",Columbia University,I78577930,1
W2046238696,First Strike: Some Notes on Nuclear Semantics,1962-04-13,0,journal-article,17775880,1,A5011751477,Howard Margolis,,,,1
W2046798417,"THE PRESENT SITUATION IN FORESTRY, WITH SPECIAL REFERENCE TO STATE FORESTRY",1921-12-09,0,journal-article,17775863,1,A5048781411,James William Toumey,,,,1
W2059636620,THE PROGRAM OF THE SECTION OF BOTANY FOR THE TORONTO MEETING,1921-12-09,0,journal-article,17775868,1,A5031434455,Robert B. Wylie,,,,1
W2070748997,Application of Automation to Urinary Steroid Assays,1962-04-13,0,journal-article,17775885,1,A5040673893,Lewis L. Engel,"Massachusetts General Hospital and Department of Biological Chemistry, Harvard Medical School, Boston",Massachusetts General Hospital,I4210087915,1
W2070748997,Application of Automation to Urinary Steroid Assays,1962-04-13,0,journal-article,17775885,1,A5040673893,Lewis L. Engel,"Massachusetts General Hospital and Department of Biological Chemistry, Harvard Medical School, Boston",Harvard University,I136199984,2
W2078592999,The Metric System,1913-07-25,0,journal-article,17775857,1,A5013949691,W. S. Franklin,Ripon College,Ripon College,I209336547,1
W2095018981,THE TWENTIETH INTERNATIONAL CONGRESS OF AMERICANISTS,1921-12-09,0,journal-article,17775871,1,A5090639497,Aleš Hrdlička,U. S. National Museum,National Museum,I4210088520,1
W2464201474,Federal Aid to Education: How Much and Where It Is Going Now under Study by House Committee,1962-04-13,0,journal-article,17775882,1,A5084258586,Greenberg Ds,,,,1
W3141103355,THE AMERICAN SOCIETY OF NATURALISTS,1921-12-09,0,journal-article,17775869,1,A5071628819,Henry Fairfield Osborn,,,,1
W3144778782,THE METRIC SYSTEM,1913-07-25,0,journal-article,17775858,1,A5013224113,A. F. Gilman,Ripon College,Ripon College,I209336547,1
W4235468664,An Easily Assembled Machine for Making Cotton Plugs for Culture Tubes,1945-05-18,0,journal-article,17775847,1,A5035576688,Orton K. Stark,"Miami University, Oxford, Ohio",Miami University,I83328450,1
W4237409460,AMERICAN MATHEMATICAL SOCIETY,1921-12-09,0,journal-article,17775876,1,A5009232499,R. G. D. Richardson,,,,1
W4240659459,THE AMERICAN CHEMICAL SOCIETY,1921-12-09,0,journal-article,17775875,1,A5008637165,C. L. Parsons,,,,1
W4242261467,A Two-Way Affair,1962-04-13,0,journal-article,17775892,1,A5015578180,William Eisenman,"160 West 77 Street, New York",,,1
W2014103011,A Spray Mixture Useful for Thinning Apples After Bloom,1947-02-28,15,journal-article,17775932,1,A5016219084,Stanley M. Garn,"Delaware Agricultural Experiment Station, Newark",,,1
W1969169207,Radiographs With C 14,1947-02-28,11,journal-article,17775936,1,A5063415135,A. V. Grosse,"Special Projects Division, Houdry Laboratories, Marcus Hook, Pennsylvania",,,1
W1969169207,Radiographs With C 14,1947-02-28,11,journal-article,17775936,2,A5085710821,J. C. Snyder,"Special Projects Division, Houdry Laboratories, Marcus Hook, Pennsylvania",,,1
W2012072309,Absorption of Carbon Dioxide the First Step in Photosynthesis,1924-06-06,10,journal-article,17775918,1,A5055705715,H. A. Spoeher,"Coastal Laboratory, Carmel, California",Carmel Research Center,I4210089797,1
W2012072309,Absorption of Carbon Dioxide the First Step in Photosynthesis,1924-06-06,10,journal-article,17775918,2,A5025421436,J. M. McGee,"Coastal Laboratory, Carmel, California",Carmel Research Center,I4210089797,1
W1986372014,Experimental Biology and the Work of the Moscow Institute,1924-06-06,9,journal-article,17775910,1,A5064621116,N. K. Koltzoff,"Institute of Experimental Biology, Moscow, Sivzev Vragek 41",,,1
W2023485044,Biotechnology: A New Fundamental in the Training of Engineers,1947-02-28,9,journal-article,17775922,1,A5029097458,Craig L. Taylor,"Dept. of Engineering, University of California, Los Angeles","University of California, Los Angeles",I161318765,1
W2023485044,Biotechnology: A New Fundamental in the Training of Engineers,1947-02-28,9,journal-article,17775922,2,A5070810723,L. M. K. Boelter,"Dept. of Engineering, University of California, Los Angeles","University of California, Los Angeles",I161318765,1
W2080913450,The Functions of the Intercortical Neurones in Sensorimotor Coordination and Thinking in Man,1947-02-28,8,journal-article,17775928,1,A5081087494,Kenneth M. Smith,"Bureau of Industrial Psychology and Department of Psychology, The University of Wisconsin",,,1
W2045628005,Penicillin Site of Action,1947-02-28,7,journal-article,17775929,1,A5068984828,Chester J. Cavallito,"Sterling-Winthrop Research Institute, Rensselaer, New York",Sterling Research Group (United States),I4210092737,1
W1999853673,Comparative Toxicity of DDT Isomers and Related Compounds to Mosquito Larvae and Fish,1947-02-28,4,journal-article,17775927,1,A5043878135,Joseph M. Ginsburg,"Rutgers University Agricultural Experiment Station, New Brunswick, New Jersey","Rutgers, The State University of New Jersey",I102322142,1
W2035100805,"Statistical Method . By Truman L. Kelley. New York, The Macmillan Company, 1924. xi+390 pp. + 1 nomogram.",1924-06-06,4,journal-article,17775917,1,A5026111442,Henry Norris Russell,Harvard School of Public Health,Harvard University,I136199984,1
W2027298945,Leptospiral Infection Among Rodents in Micronesia,1947-02-28,3,journal-article,17775930,1,A5026531827,Joseph E. Alicata,"University of Hawaii, Honolulu, T. H.",University of Hawaii at Manoa,I117965899,1
W2027298945,Leptospiral Infection Among Rodents in Micronesia,1947-02-28,3,journal-article,17775930,1,A5026531827,Joseph E. Alicata,"University of Hawaii, Honolulu, T. H.",University of Hawaii System,I1331384533,2
W1975420973,Messages from Other Worlds,1962-04-13,2,journal-article,17775896,1,A5048376641,Leslie C. Edie,"700 Nassau Street, Bellmore, New York",,,1
W1999142067,Report of the President to Council of American Association for the Advancement Of Science,1941-03-07,2,journal-article,17775938,1,A5035820107,Albert Francis Blakeslee,"Carnegie Institution of Washington, Department of Genetics, Cold Spring Harbor, N. Y.",Carnegie Institution for Science,I196817621,1
W2032235554,A Spray Mixture Useful for Thinning Apples After Bloom,1947-02-28,2,journal-article,17775933,1,A5074075787,A. L. Kenworthy,,,,1
W2041340499,Response : Recording Animal Activity,1962-04-13,2,journal-article,17775906,1,A5030519099,D. N. Misra,"Department of Mathematics, Lucknow University, Lucknow, (India)",University of Lucknow,I186246823,1
W2048093249,Technological Gains and Their Uses: A Review of Some Recent Economic Changes,1947-02-28,2,journal-article,17775923,1,A5016335995,Frederick C. Mills,"Columbia University, New York City",Columbia University,I78577930,1
W2057492159,"Science, Linguistics, Lexicography",1962-04-13,2,journal-article,17775902,1,A5039742386,Mortimer Taube,"Department of Microbiology, University of California Medical Center, San Francisco",University of California San Francisco Medical Center,I4210110664,1
W2071103740,Sir Joseph John Thomson,1941-03-07,2,journal-article,17775940,1,A5078056788,W. F. G. Swann,,,,1
W2076406532,A Concerted Attempt To Improve Relations with the Communists,1962-04-13,2,journal-article,17775900,1,A5027011252,Melvin H. Marx,"Department of Psychology, University of Missouri, Columbia",University of Missouri,I76835614,1
W2134210973,Stability of Crystalline Sodium Penicillin G,1947-02-28,2,journal-article,17775934,1,A5013765949,J. Leonard Brandt,"School of Tropical Medicine, San Juan, P.R.",,,1
W3203568092,Response : Simulation of Cognitive Processes,1962-04-13,2,journal-article,17775904,1,A5072179394,Allen Newell,"Carnegie Institute of Technology, Pittsburgh, Pennsylvania",,,1
W3203568092,Response : Simulation of Cognitive Processes,1962-04-13,2,journal-article,17775904,2,A5047565935,Herbert A. Simon,"Carnegie Institute of Technology, Pittsburgh, Pennsylvania",,,1
W2001546987,"Science, Linguistics, Lexicography",1962-04-13,1,journal-article,17775901,1,A5086151358,Maire Weir Kay,"47 Federal Street, Springfield, Massachusetts",,,1
W2006399364,Stability of Crystalline Sodium Penicillin G,1947-02-28,1,journal-article,17775935,1,A5079031676,Bernard B. Berk,,,,1
W2006399364,Stability of Crystalline Sodium Penicillin G,1947-02-28,1,journal-article,17775935,2,A5028034490,Beulah M. Shepard,,,,1
W2006399364,Stability of Crystalline Sodium Penicillin G,1947-02-28,1,journal-article,17775935,3,A5010507057,Charles L. Glaser,,,,1
W2010325665,Studies of Starvation,1962-04-13,1,journal-article,17775897,1,A5008427380,Edward F. Leonard,"Department of Chemical Engineering, Columbia University, New York,",Columbia University,I78577930,1
W2018346162,CORRECTION OF NET ENERGY VALUES,1924-06-06,1,journal-article,17775916,1,A5046076860,E. B. Forbes,,,,1
W2030136348,THE NATIONAL ROSTER OF SCIENTIFIC AND SPECIALIZED PERSONNEL: THIRD PROGRESS REPORT,1942-01-23,1,journal-article,17775937,1,A5014346508,Leonard Carmichael,"President of Tufts College, Director of the National Roster of Scientific and Specialized Personnel",,,1
W2032743244,Two Unpublished Monuments to American Scholarship,1924-06-06,1,journal-article,17775911,1,A5016751122,Louis C. Karpinski,University of Michigan,University of Michigan–Ann Arbor,I27837315,1
W1966339141,Recording Animal Activity,1962-04-13,0,journal-article,17775905,1,A5019787717,D. K. Edwards,"Department of Forestry, Victoria, British Columbia",,,1
W1979547926,Studies of Starvation,1962-04-13,0,journal-article,17775898,1,A5087227462,John R. Brobeck,"Department of Physiology, University of Pennsylvania School of Medicine, Philadelphia.",University of Pennsylvania,I79576946,1
W1979547926,Studies of Starvation,1962-04-13,0,journal-article,17775898,2,A5058213616,Jean Mayer,"Department of Nutrition, Harvard School of Public Health, Boston, Massachusetts;",Harvard University,I136199984,1
W1992942305,The Atomic Theory from The Standpoint of Magnetism,1924-06-06,0,journal-article,17775909,1,A5043787160,S. R. Williams,Oberlin Coll,Oberlin College,I70571728,1
W1995528404,Statue of Claude Bernard,1962-04-13,0,journal-article,17775895,1,A5080926999,John O. Corliss,"University of Exeter, Devonshire, England",University of Exeter,I23923803,1
W2008874338,ALEXANDER DYER MacGILLIVRAY,1924-06-06,0,journal-article,17775912,1,A5052083740,J. H. Comstock,,,,1
W2010924319,Statue of Claude Bernard,1962-04-13,0,journal-article,17775894,1,A5080926999,John O. Corliss,"University of Exeter, Devonshire, England",University of Exeter,I23923803,1
W2034260627,Boston Meeting Statistics,1947-02-28,0,journal-article,17775925,1,A5044777627,John M. Hutzel,"Assistant Administrative Secretary, AAAS",Association for Asian Studies,I1310837484,1
W2051371727,The Recent Discovery of Platinum in South Africa,1924-06-06,0,journal-article,17775914,1,A5044538426,Jas. Lewis Howe,Washington and Lee University,Washington and Lee University,I184889055,1
W2071577028,Chemical Sterilization of Bacteriological Media by Means of Mercuric Oxycyanide and Subsequent Inactivation of the Mercurial by Thioglycolate,1947-02-28,0,journal-article,17775931,1,A5041514340,N. Grossowicz,"Department of Hygiene and Bacteriology, The Hebrew University, Jerusalem",Hebrew University of Jerusalem,I197251160,1
W2071577028,Chemical Sterilization of Bacteriological Media by Means of Mercuric Oxycyanide and Subsequent Inactivation of the Mercurial by Thioglycolate,1947-02-28,0,journal-article,17775931,2,A5076986533,Deborah Abrams Kaplan,"Department of Hygiene and Bacteriology, The Hebrew University, Jerusalem",Hebrew University of Jerusalem,I197251160,1
W2082959395,James Hopwood Jeans 1877-1946,1947-02-28,0,journal-article,17775924,1,A5029702231,S. Chandrasekhar,,,,1
W2086295622,Membership of the American Association,1941-03-07,0,journal-article,17775939,1,A5076238700,F. R. Moulton,,,,1
W2108145603,The Illinois State Academy of Science,1924-06-06,0,journal-article,17775919,1,A5045612894,Christopher Phipps,,,,1
W3201135188,Response : Electronics and the Life Sciences,1962-04-13,0,journal-article,17775899,1,A5012041248,Robert S. Ledley,,,,1
W3201135188,Response : Electronics and the Life Sciences,1962-04-13,0,journal-article,17775899,2,A5059597302,Lee B. Lusted,,,,1
W4210724929,The Virginia Academy of Science,1924-06-06,0,journal-article,17775920,1,A5071022848,E. C. L. Miller,,,,1
W4213028056,The National Roster of Scientific and Specialized Personnel: a Progress Report,1941-03-07,0,journal-article,17775937,1,A5014346508,Leonard Carmichael,"President of Tufts College, Director of the National Roster of Scientific and Specialized Personnel",,,1
W4246842836,Correction of Net Energy Values,1924-06-06,0,journal-article,17775915,1,A5048379498,E. B. Forbes,The Institute of Animal Nutrition of The Pennsylvania State College,,,1
W4253061210,Letter to the Editor,1962-04-13,0,journal-article,17775903,1,A5074366898,M. S. Marshall,,,,1
W4256611319,Letter to the Editor,1962-04-13,0,journal-article,17775907,1,A5008362450,J. L. Kavanau,,,,1
W4256611319,Letter to the Editor,1962-04-13,0,journal-article,17775907,2,A5040385306,K. S. Norris,,,,1
W1994779404,Variations of Nitrogen-15 Abundance in Soils,1964-12-18,102,journal-article,17775983,1,A5015671322,H. H. Cheng,"Department of Agronomy, Iowa State University, Ames 50010",Iowa State University,I173911158,1
W1994779404,Variations of Nitrogen-15 Abundance in Soils,1964-12-18,102,journal-article,17775983,2,A5072939972,J. M. Bremner,"Department of Agronomy, Iowa State University, Ames 50010",Iowa State University,I173911158,1
