inst_id,inst,country_code,country,city,region,type,which_inst,associated,associated_id,associated_country,associated_type,associated_rel,which_assoc
I271893122,National Health and Family Planning Commission,CN,China,Beijing,,government,1067,State Council of the People's Republic of China,I4210127390,CN,government,parent,3
I27504731,Colby College,US,United States,Waterville,Maine,education,1068,,,,,,1
I270441400,"Rio de Janeiro Federal Institute of Education, Science and Technology",BR,Brazil,Arraial do Cabo,,government,1069,,,,,,1
I27650515,Kobe Gakuin University,JP,Japan,Kobe,Hyôgo,education,1070,,,,,,1
I271702661,University of Nariño,CO,Colombia,Pasto,,education,1071,,,,,,1
I27462735,Yulin Normal University,CN,China,Yulin,,education,1072,,,,,,1
I27559774,SUNY Geneseo,US,United States,Geneseo,New York,education,1073,State University of New York,I1327163397,US,education,parent,1
I27639287,Northeastern Illinois University,US,United States,Chicago,Illinois,education,1074,,,,,,1
I27253931,Oklahoma City University,US,United States,Oklahoma City,Oklahoma,education,1075,,,,,,1
I271457894,Universidad San Ignacio de Loyola,PE,Peru,Lima,,education,1076,,,,,,1
I275847375,American Pharmacists Association,US,United States,Washington D.C.,District of Columbia,other,1077,,,,,,1
I27469343,Pforzheim University of Applied Sciences,DE,Germany,Pforzheim,,education,1078,,,,,,1
I274899335,University of Atlántico,CO,Colombia,Barranquilla,,education,1079,,,,,,1
I273727760,Heart and Stroke Foundation,CA,Canada,Saskatoon,Saskatchewan,nonprofit,1080,,,,,,1
I275778967,Raiganj University,IN,India,Rāiganj,West Bengal,education,1081,,,,,,1
I27158533,National Heart Foundation of Australia,AU,Australia,Melbourne,Victoria,nonprofit,1082,,,,,,1
I276256525,Babu Banarasi Das University,IN,India,Lucknow,,education,1083,,,,,,1
I273065767,Catholic University of Health and Allied Sciences,TZ,Tanzania,Mwanza,,education,1084,,,,,,1
I2752562790,Kampala International University,UG,Uganda,Kampala,,education,1085,,,,,,1
I271442060,Harley-Davidson (United States),US,United States,Milwaukee,Wisconsin,company,1086,,,,,,1
I273442994,Aleksandër Moisiu University,AL,Albania,Durrës,,education,1087,,,,,,1
I27494661,National Research Foundation of Korea,KR,South Korea,Daejeon,,government,1088,,,,,,1
I2753814022,China University of Science and Technology,TW,Taiwan,Taipei,,education,1089,,,,,,1
I27570832,Jadara University,JO,Jordan,Irbid,,education,1090,,,,,,1
I273905872,National Australia Bank,AU,Australia,Docklands,Victoria,other,1091,,,,,,1
I275542036,Metallurgical Corporation of China (China),CN,China,Beijing,,company,1092,Chengdu Surveying Geotechnical Research Institute,I4210124037,CN,facility,child,1
I275542036,Metallurgical Corporation of China (China),CN,China,Beijing,,company,1092,Xi'an Electric Furnace Research Institute (China),I4210105291,CN,company,child,2
I27116053,South Texas College of Law,US,United States,Houston,Texas,education,1093,,,,,,1
I2751430930,Royal Society of Chemistry,GB,United Kingdom,London,,nonprofit,1094,,,,,,1
I271267010,Sardarkrushinagar Dantiwada Agricultural University,IN,India,Pālanpur,Gujarat,education,1095,,,,,,1
I274587153,Pacific Northwest University of Health Sciences,US,United States,Yakima,Washington,education,1096,,,,,,1
I2724335451,HTC (Taiwan),TW,Taiwan,Banqiao District,,company,1097,,,,,,1
I271100,Federal Energy Regulatory Commission,US,United States,Washington D.C.,District of Columbia,government,1098,,,,,,1
I27166778,Dongnam Health University,KR,South Korea,Suwon,,education,1099,,,,,,1
I271264259,Australian Academy of Science,AU,Australia,Canberra,Australian Capital Territory,education,1100,,,,,,1
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,Michigan Sea Grant,I4210104572,US,other,child,1
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,Michigan Space Grant Consortium,I4210163254,US,other,child,2
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,University of Michigan–Dearborn,I4210130704,US,education,child,3
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,University of Michigan–Flint,I4210092198,US,education,child,4
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,Beaumont Health,I2799370151,US,nonprofit,related,5
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,Hurley Medical Center,I2801799315,US,healthcare,related,6
I27837315,University of Michigan–Ann Arbor,US,United States,Ann Arbor,Michigan,education,1101,Michigan Medicine,I4210114445,US,healthcare,related,7
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Rhode Island Space Grant Consortium,I4210141202,US,other,child,1
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Bradley Hospital,I2800634083,US,healthcare,related,2
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Butler Hospital,I2802060973,US,healthcare,related,3
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Hasbro Children's Hospital,I4210112379,US,healthcare,related,4
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,John Carter Brown Library,I2800776000,US,archive,related,5
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Memorial Hospital of Rhode Island,I2801290373,US,healthcare,related,6
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Miriam Hospital,I2800640726,US,healthcare,related,7
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Morton Hospital,I2799527553,US,healthcare,related,8
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Providence VA Medical Center,I2802759389,US,healthcare,related,9
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Rhode Island Hospital,I2800446032,US,healthcare,related,10
I27804330,Brown University,US,United States,Providence,Rhode Island,education,1102,Women & Infants Hospital of Rhode Island,I4210133025,US,healthcare,related,11
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Agro ParisTech,I22248866,FR,education,child,1
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,"Biologie de la Reproduction, Environnement, Epigénétique, et Développement",I4210166021,FR,facility,child,2
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,CentraleSupélec,I4210107720,FR,facility,child,3
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Centre for Nanoscience and Nanotechnology,I4210100562,FR,facility,child,4
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,"Computer Science, Integrative Biology and Complex Systems",I4210107733,FR,facility,child,5
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Food Process Engineering and Microbiology,I4210104197,FR,facility,child,6
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,"Handicap Neuromusculaire Physiopathologie, Biothérapie et Pharmacologie Appliquées",I4210129617,FR,facility,child,7
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Hautes Études Commerciales de Paris,I83860666,FR,education,child,8
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Hemostase Inflammation Thrombosis,I4210148039,FR,facility,child,9
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Institut des Cellules Souches pour le Traitement et l'Étude des Maladies Monogéniques,I4210151175,FR,facility,child,10
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Institut d’Optique Graduate School,I4210091746,FR,education,child,11
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Laboratoire Génie Industriel,I4210134356,FR,facility,child,12
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Laboratoire de Physique des 2 Infinis Irène Joliot-Curie,I4210134832,FR,facility,child,13
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Laboratoire de Physique des Gaz et des Plasmas,I4210134955,FR,facility,child,14
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Laboratory of Quantum and Molecular Photonics,I4210105932,FR,facility,child,15
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,"Lasers, Intercations and Dynamics Laboratory",I4210151930,FR,facility,child,16
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Leprince-Ringuet Laboratory,I4210153175,FR,facility,child,17
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Neuroimaging and Psychiatry,I4210130609,FR,facility,child,18
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Saclay Nuclear Research Centre,I2801360556,FR,facility,child,19
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Sciences Techniques Éducation Formation,I4210123011,FR,facility,child,20
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,University of Paris-Sud,I102197404,FR,education,child,21
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,University of Évry Val d'Essonne,I88467170,FR,education,child,22
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,Versailles Saint-Quentin-en-Yvelines University,I195731000,FR,education,child,23
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,École Nationale de la Statistique et de l'Administration Économique,I84009706,FR,education,child,24
I277688954,University of Paris-Saclay,FR,France,Gif-sur-Yvette,,education,1103,École Normale Supérieure Paris-Saclay,I11559806,FR,education,child,25
I27765905,North-West University,ZA,South Africa,Potchefstroom,,education,1104,,,,,,1
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,Affiliated Eye Hospital of Wenzhou Medical College,I4210086973,CN,healthcare,related,1
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,Dongyang People's Hospital,I4210156545,CN,healthcare,related,2
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,First Affiliated Hospital of Wenzhou Medical University,I2801769982,CN,healthcare,related,3
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,Ruian People's Hospital,I4210099263,CN,healthcare,related,4
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,Second Affiliated Hospital & Yuying Children's Hospital of Wenzhou Medical University,I4210099512,CN,healthcare,related,5
I27781120,Wenzhou Medical University,CN,China,Wenzhou,,education,1105,Zhejiang Taizhou Hospital,I4210158774,CN,healthcare,related,6
I27897274,Istituto Superiore di Sanità,IT,Italy,Rome,,government,1106,,,,,,1
I27912750,Wroclaw University of Environmental and Life Sciences,PL,Poland,Wrocław,,education,1107,,,,,,1
I27825529,California State University Los Angeles,US,United States,Los Angeles,California,education,1108,California State University System,I127339247,US,education,parent,1
I2799272722,Oulu University Hospital,FI,Finland,Oulu,,healthcare,1109,University of Oulu,I98381234,FI,education,related,1
I27945538,Paracelsus Medical University,AT,Austria,Salzburg,Salzburg,education,1110,Christian Doppler Klinik,I4210106988,AT,healthcare,related,1
I27945538,Paracelsus Medical University,AT,Austria,Salzburg,Salzburg,education,1110,Salzburger Landeskliniken,I4210141866,AT,healthcare,related,2
I27945538,Paracelsus Medical University,AT,Austria,Salzburg,Salzburg,education,1110,Universitätskliniken Salzburg,I4210128620,AT,healthcare,related,3
I27895137,Gembloux Agro-Bio Tech,BE,Belgium,Gembloux,,education,1111,University of Liège,I157674565,BE,education,parent,1
I2799282979,"Islamic Azad University, Isfahan",IR,Iran,Isfahan,,education,1112,"Islamic Azad University, Tehran",I110525433,IR,education,parent,1
I27674431,Indian Institute of Technology Gandhinagar,IN,India,Gandhinagar,,education,1113,,,,,,1
I27768575,University of Anbar,IQ,Iraq,Ramadi,,education,1114,,,,,,1
I27688046,Hunan Institute of Engineering,CN,China,Xiangtan,,education,1115,,,,,,1
I27841520,Pacific Marine Environmental Laboratory,US,United States,Seattle,Washington,facility,1116,National Oceanic and Atmospheric Administration,I1308126019,US,government,parent,1
I27941296,Sahmyook University,KR,South Korea,Seoul,,education,1117,Sahmyook Medical Center,I2800814574,KR,healthcare,related,1
I2799277952,Indira Gandhi Medical College,IN,India,Shimla,,education,1118,,,,,,1
I2799283415,Fisher College,US,United States,Boston,Massachusetts,education,1119,,,,,,1
I2799272705,Aintree University Hospitals NHS Foundation Trust,GB,United Kingdom,Liverpool,,healthcare,1120,Aintree University Hospital,I4210089066,GB,healthcare,child,1
I2799272705,Aintree University Hospitals NHS Foundation Trust,GB,United Kingdom,Liverpool,,healthcare,1120,Edge Hill University,I165525304,GB,education,related,2
I2799272705,Aintree University Hospitals NHS Foundation Trust,GB,United Kingdom,Liverpool,,healthcare,1120,Liverpool John Moores University,I63098007,GB,education,related,3
I2799272705,Aintree University Hospitals NHS Foundation Trust,GB,United Kingdom,Liverpool,,healthcare,1120,University of Liverpool,I146655781,GB,education,related,4
I27920566,Saginaw Valley State University,US,United States,Bay City,Michigan,education,1121,,,,,,1
I2799279645,Chapel Allerton Hospital,GB,United Kingdom,Leeds,,healthcare,1122,Leeds Teaching Hospitals NHS Trust,I2799390153,GB,healthcare,parent,1
I2799279645,Chapel Allerton Hospital,GB,United Kingdom,Leeds,,healthcare,1122,NIHR Leeds Musculoskeletal Biomedical Research Unit,I4210114713,GB,government,related,2
I2799285752,Bay Institute,US,United States,San Francisco,California,nonprofit,1123,,,,,,1
I27905866,University of Teacher Education Fukuoka,JP,Japan,Munakata,,education,1124,,,,,,1
I276601970,Zoetis (United States),US,United States,Florham Park,New Jersey,company,1125,Zoetis (Belgium),I4210161372,BE,company,child,1
I276601970,Zoetis (United States),US,United States,Florham Park,New Jersey,company,1125,Zoetis (Canada),I4210117470,CA,company,child,2
I276601970,Zoetis (United States),US,United States,Florham Park,New Jersey,company,1125,Zoetis (United Kingdom),I4210160374,GB,company,child,3
I278789600,Colorado Parks and Wildlife,US,United States,Denver,Colorado,other,1126,,,,,,1
I2799291450,Oregon Department of Education,US,United States,Salem,Oregon,government,1127,,,,,,1
I277791926,Université Alassane Ouattara,CI,Ivory Coast,Bouaké,,education,1128,,,,,,1
I279583474,Navamindradhiraj University,TH,Thailand,Bangkok,,education,1129,Vajira Hospital,I2801262096,TH,healthcare,related,1
I2799275616,Melbourne Centre for Nanofabrication,AU,Australia,Clayton,Victoria,facility,1130,,,,,,1
I2799279586,Velindre NHS Trust,GB,United Kingdom,Cardiff,Wales [Cymru GB-CYM],healthcare,1131,Velindre Cancer Centre,I4210150388,GB,healthcare,child,1
I279922783,Pwani University,KE,Kenya,Kilifi,,education,1132,,,,,,1
I2799276396,Vienna Institute of Demography,AT,Austria,Vienna,,facility,1133,Austrian Academy of Sciences,I138211613,AT,government,parent,1
I2799281195,Weston General Hospital,GB,United Kingdom,Weston-super-Mare,,healthcare,1134,Weston Area Health NHS Trust,I4210145842,GB,healthcare,parent,1
I2799291095,Nova Scotia Hospital,CA,Canada,Dartmouth,Nova Scotia,healthcare,1135,Capital District Health Authority,I1314143314,CA,government,parent,1
I2799291095,Nova Scotia Hospital,CA,Canada,Dartmouth,Nova Scotia,healthcare,1135,Nova Scotia Health Authority,I2802394193,CA,government,parent,2
I2799291095,Nova Scotia Hospital,CA,Canada,Dartmouth,Nova Scotia,healthcare,1135,Dalhousie University,I129902397,CA,education,related,3
I27832314,Asociación Civil Impacta Salud y Educación,PE,Peru,Lima,,nonprofit,1136,,,,,,1
I2799279853,Korea Maritime Institute,KR,South Korea,Seoul,,facility,1137,,,,,,1
I279418767,Université des Montagnes,CM,Cameroon,Bangangté,,education,1138,,,,,,1
I276751011,GfK (United States),US,United States,Palo Alto,California,company,1139,GfK (Germany),I4210167111,DE,company,parent,1
I278361347,International University in Moscow,RU,Russia,Moscow,,education,1140,,,,,,1
I2765519514,Al-Buraimi University College,OM,Oman,Buraimi,,education,1141,,,,,,1
I2781680685,Cambia,AU,Australia,Canberra,Australian Capital Territory,nonprofit,1142,,,,,,1
I27802707,University of Montana Western,US,United States,Dillon,Montana,education,1143,University of Montana System,I2801213986,US,education,parent,1
I2799288508,Perot Museum of Nature and Science,US,United States,Dallas,Texas,archive,1144,,,,,,1
I2799285397,Sichuan Conservatory of Music,CN,China,Chengdu,,education,1145,,,,,,1
I2799285084,Royal Institute for Deaf and Blind Children,AU,Australia,Sydney,New South Wales,nonprofit,1146,,,,,,1
I2799281252,Marwell Zoo,GB,United Kingdom,Winchester,,archive,1147,,,,,,1
I2799278122,Rob and Bessie Welder Wildlife Foundation,US,United States,Sinton,Texas,nonprofit,1148,,,,,,1
I2799280452,Seventh day Adventist Hospital,IN,India,Ottappālam,Kerala,healthcare,1149,,,,,,1
I2799281333,Amputee Coalition of America,US,United States,Manassas,Virginia,nonprofit,1150,,,,,,1
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,Chagrin Highlands Health Center,I4210157266,US,healthcare,child,1
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,Rainbow Babies & Children's Hospital,I4210151235,US,healthcare,child,2
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Case Medical Center,I4210108791,US,healthcare,child,3
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Geauga Medical Center,I4210157433,US,healthcare,child,4
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Geneva Medical Center,I4210152502,US,healthcare,child,5
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Landerbrook Health Center,I4210103315,US,healthcare,child,6
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Parma Medical Center,I4210112553,US,healthcare,child,7
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Seidman Cancer Center,I4210119077,US,healthcare,child,8
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,University Hospitals Sharon Health Center,I4210143163,US,healthcare,child,9
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,Westlake Health Center,I4210106930,US,healthcare,child,10
I2799343972,University Hospitals of Cleveland,US,United States,Cleveland,Ohio,healthcare,1151,Case Western Reserve University,I58956616,US,education,related,11
I2799337515,Toronto Western Hospital,CA,Canada,Toronto,Ontario,healthcare,1152,University Health Network,I1325899441,CA,healthcare,parent,1
I2799300731,Norwich Research Park,GB,United Kingdom,Norwich,England,archive,1153,,,,,,1
I2799318839,Greifswald University Hospital,DE,Germany,Greifswald,,healthcare,1154,Klinik und Poliklinik für Hautkrankheiten,I4210096309,DE,healthcare,child,1
I2799318839,Greifswald University Hospital,DE,Germany,Greifswald,,healthcare,1154,University of Greifswald,I36522303,DE,education,related,2
I2799307867,Queen Elizabeth Hospital Birmingham,GB,United Kingdom,Birmingham,,healthcare,1155,University Hospitals Birmingham NHS Foundation Trust,I1308923049,GB,healthcare,parent,1
I2799307867,Queen Elizabeth Hospital Birmingham,GB,United Kingdom,Birmingham,,healthcare,1155,University of Birmingham,I79619799,GB,education,related,2
I2799330578,Children's Hospital of Eastern Ontario,CA,Canada,Ottawa,Ontario,healthcare,1156,University of Ottawa,I153718931,CA,education,related,1
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,ETH Zurich,I35440088,CH,education,child,1
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,Paul Scherrer Institute,I2802229908,CH,facility,child,2
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,"Swiss Federal Institute for Forest, Snow and Landscape Research",I2800262456,CH,facility,child,3
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,Swiss Federal Institute of Aquatic Science and Technology,I63664421,CH,facility,child,4
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,Swiss Federal Laboratories for Materials Science and Technology,I71824836,CH,facility,child,5
I2799323385,Board of the Swiss Federal Institutes of Technology,CH,Switzerland,Zurich,,government,1157,École Polytechnique Fédérale de Lausanne,I5124864,CH,facility,child,6
I2799299286,Singapore National Eye Center,SG,Singapore,Singapore,,healthcare,1158,,,,,,1
I2799293361,Baoji University of Arts and Sciences,CN,China,Xi'an,,education,1159,,,,,,1
I2799342194,Royal Derby Hospital,GB,United Kingdom,Derby,,healthcare,1160,University Hospitals of Derby and Burton NHS Foundation Trust,I4210149821,GB,healthcare,parent,1
I2799342194,Royal Derby Hospital,GB,United Kingdom,Derby,,healthcare,1160,University of Nottingham,I142263535,GB,education,related,2
I2799294462,Emek Medical Center,IL,Israel,Afula,,healthcare,1161,Clalit Health Services,I64767286,IL,healthcare,parent,1
I2799299272,Hospital Universitario Insular de Gran Canaria,ES,Spain,Las Palmas de Gran Canaria,,healthcare,1162,Servicio Canario de la Salud,I4210120310,ES,government,parent,1
I2799345387,Kuwait Petroleum Corporation (Kuwait),KW,Kuwait,Kuwait City,,company,1163,,,,,,1
I2799343180,Southern Scientific Center,RU,Russia,Rostov-on-Don,,facility,1164,Regional Research Centres,I4210160366,RU,government,parent,1
I2799343180,Southern Scientific Center,RU,Russia,Rostov-on-Don,,facility,1164,Russian Academy,I1325051341,RU,government,parent,2
I2799343180,Southern Scientific Center,RU,Russia,Rostov-on-Don,,facility,1164,Russian Academy of Sciences,I1313323035,RU,government,parent,3
I2799313600,V. G. Khlopin Radium Institute,RU,Russia,Saint Petersburg,,facility,1165,,,,,,1
I2799298456,Rotunda Hospital,IE,Ireland,Dublin,,healthcare,1166,Royal College of Surgeons in Ireland,I142762351,IE,education,related,1
I2799298456,Rotunda Hospital,IE,Ireland,Dublin,,healthcare,1166,Trinity College Dublin,I205274468,IE,education,related,2
I2799294000,Dominion Astrophysical Observatory,CA,Canada,Victoria,British Columbia,facility,1167,National Research Council Canada,I4210159778,CA,government,parent,1
I2799306724,Ramakrishna Mission Vidyamandira,IN,India,Howrah,,other,1168,,,,,,1
I2799340341,National Museum,CZ,Czechia,Prague,,archive,1169,Czechoslovak Documentation Centre,I4210119045,CZ,nonprofit,child,1
I2799345741,CMH Lahore Medical College and Institute of Dentistry,PK,Pakistan,Lahore,,healthcare,1170,,,,,,1
I2799303370,Park Centre for Mental Health,AU,Australia,Wacol,Queensland,healthcare,1171,Queensland Health,I1302211766,AU,government,parent,1
I2799309473,Liaquat National Hospital,PK,Pakistan,Karachi,,healthcare,1172,University of Karachi,I193670377,PK,education,related,1
I2799293026,Sutherland Hospital,AU,Australia,Caringbah,New South Wales,healthcare,1173,UNSW Sydney,I31746571,AU,education,related,1
I2799321762,WuXi AppTec (China),CN,China,Shanghai,,company,1174,WuXi AppTec (United States),I4210114173,US,company,child,1
I2799301129,Ben Taub Hospital,US,United States,Houston,Texas,healthcare,1175,Harris Health System,I2801539370,US,healthcare,parent,1
I2799301129,Ben Taub Hospital,US,United States,Houston,Texas,healthcare,1175,Baylor College of Medicine,I181547552,US,education,related,2
I2799301129,Ben Taub Hospital,US,United States,Houston,Texas,healthcare,1175,The University of Texas Health Science Center at Houston,I919571938,US,education,related,3
I2799301129,Ben Taub Hospital,US,United States,Houston,Texas,healthcare,1175,The University of Texas MD Anderson Cancer Center,I1343551460,US,healthcare,related,4
I2799346673,Hong Kong Eye Hospital,CN,China,Hong Kong,,healthcare,1176,Hospital Authority,I1294586568,CN,government,parent,1
I2799346673,Hong Kong Eye Hospital,CN,China,Hong Kong,,healthcare,1176,Chinese University of Hong Kong,I177725633,CN,education,related,2
I2799303376,Jessop Hospital,GB,United Kingdom,Sheffield,,healthcare,1177,Sheffield Teaching Hospitals NHS Foundation Trust,I4210102902,GB,healthcare,parent,1
I2799303376,Jessop Hospital,GB,United Kingdom,Sheffield,,healthcare,1177,University of Sheffield,I91136226,GB,education,related,2
I2799342587,Erlanger Health System,US,United States,Chattanooga,Tennessee,healthcare,1178,Children’s Hospital at Erlanger,I2802410291,US,healthcare,child,1
I2799309250,Agrophysical Research Institute,RU,Russia,Saint Petersburg,,facility,1179,Department of Agricultural Sciences,I4210167168,RU,government,parent,1
I2799338006,MedStar Franklin Square Medical Center,US,United States,Baltimore,Maryland,healthcare,1180,,,,,,1
I2799333108,Health Sciences Authority,SG,Singapore,Singapore,,government,1181,Ministry of Health,I1291357265,SG,government,parent,1
I2799349808,Flemish Community,BE,Belgium,Brussels,,government,1182,Federal Government of Belgium,I4210095879,BE,government,parent,1
I2799323099,Montgomery County Public Schools,US,United States,Rockville,Maryland,education,1183,,,,,,1
I2799325408,Universal Display Corporation,US,United States,Trenton,New Jersey,company,1184,,,,,,1
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Cluster Arthritis and Rehabilitation,I4210139798,AT,facility,child,1
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Cluster for Cardiovascular Research,I4210088178,AT,facility,child,2
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institut Health Promotion Research,I4210147363,AT,facility,child,3
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institut für Epilepsie und Neuromuskuläre Erkrankungen,I4210099240,AT,facility,child,4
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute Applied Diagnostics,I4210141240,AT,facility,child,5
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Age Research,I4210101869,AT,facility,child,6
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for COPD And Respiratory Epidemiology,I4210107853,AT,facility,child,7
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Cancer Research,I4210151154,AT,facility,child,8
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Experimental and Clinical Traumatology,I4210096363,AT,facility,child,9
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Health Technology Assessment,I4210104219,AT,nonprofit,child,10
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Lung Vascular Research,I4210090745,AT,facility,child,11
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Rare and Undiagnosed Diseases,I4210142115,AT,facility,child,12
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Retinology and Biomicroscopic Laser Surgery,I4210089093,AT,facility,child,13
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute for Translational Heart Failure Research,I4210141027,AT,facility,child,14
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute of Electrical Stimulation and Physical Rehabilitation,I4210110066,AT,facility,child,15
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute of Human Rights,I4210093518,AT,facility,child,16
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann Institute of Osteology,I4210144011,AT,facility,child,17
I2799334681,Ludwig Boltzmann Gesellschaft,AT,Austria,Vienna,,facility,1185,Ludwig Boltzmann für Klinische Neurobiologie,I4210116948,AT,facility,child,18
I2799334205,Holland Hospital,US,United States,Holland,Michigan,healthcare,1186,,,,,,1
