id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1988396408,136,Psychological support for patients undergoing breast cancer surgery: a randomised study,1996-03-30,196,journal-article,8608288,5,A5067624965,A Rob Moodie,,,,1
W1988396408,136,Psychological support for patients undergoing breast cancer surgery: a randomised study,1996-03-30,196,journal-article,8608288,6,A5066472092,A.V.M. Hughson,,,,1
W1988396408,136,Psychological support for patients undergoing breast cancer surgery: a randomised study,1996-03-30,196,journal-article,8608288,7,A5060137338,Gordon D. Murray,"Robertson Centre for Biostatistics, University of Glasgow G12 8QQ",University of Glasgow,I7882870,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,1,A5076092085,Paramjit Gill,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,2,A5039323747,A C Dowell,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,3,A5072572829,Richard D Neal,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,4,A5054002562,N. J. T. Smith,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,5,A5027899577,Philip Heywood,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2021082217,115,Evidence based general practice: a retrospective study of interventions in one training practice,1996-03-30,191,journal-article,8608291,6,A5060274676,Adrian Wilson,"Centre for Research in Primary Care, Leeds University, Leeds LS2 9LN",University of Leeds,I130828816,1
W2036029760,145,A Longitudinal Study of Low-Level Lead Exposure and Impairment of Renal Function,1996-04-17,175,journal-article,8609685,1,A5069034186,Rokho Kim,,,,1
W2009757908,166,Mammography screening: an incremental cost effectiveness analysis of double versus single reading of mammograms,1996-03-30,125,journal-article,8608287,1,A5089715903,Joshua R. Brown,"Health Economics Research Group, Brunel University, Uxbridge, Middlesex.",Brunel University London,I59433898,1
W2009757908,166,Mammography screening: an incremental cost effectiveness analysis of double versus single reading of mammograms,1996-03-30,125,journal-article,8608287,2,A5015667412,Stirling Bryan,"Health Economics Research Group, Brunel University, Uxbridge, Middlesex UB8 3PH",Brunel University London,I59433898,1
W2009757908,166,Mammography screening: an incremental cost effectiveness analysis of double versus single reading of mammograms,1996-03-30,125,journal-article,8608287,3,A5059809327,Ruth Warren,"Breast Screening Service, St Margaret's Hospital, Epping CM16 6TN",St. Margaret's Hospital,I4210139233,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,1,A5087725868,David E. Wennberg,"Division of Health Services Research, Department of Medicine, Maine Medical Center, Portland 04107, USA.",Maine Medical Center,I1334536514,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,2,A5004040592,Merle A. Kellett,,,,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,3,A5067912812,John D. Dickens,,,,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,4,A5052996956,David J. Malenka,,,,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,5,A5056821107,Leonard Keilson,,,,1
W1979965710,121,The Association Between Local Diagnostic Testing Intensity and Invasive Cardiac Procedures,1996-04-17,122,journal-article,8609682,6,A5032066767,Robert B. Keller,,,,1
W2041807016,85,Over the Counter Drugs: The future for self medication,1996-03-30,104,journal-article,8608296,1,A5067850955,Colin Bradley,"Medical School, University of Birmingham, Birmingham B15 2TT",University of Birmingham,I79619799,1
W2041807016,85,Over the Counter Drugs: The future for self medication,1996-03-30,104,journal-article,8608296,2,A5016737125,Alison Blenkinsopp,"Department of Pharmacy Policy and Practice, University of Keele, Keele, Staffordshire ST5 5BG",Keele University,I56007636,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,1,A5016242677,Kim Mulholland,Medical Research Council Laboratories Fajara The Gambia,MRC Unit the Gambia,I4210116687,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,2,A5028941449,Rahaman O. Suara,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,3,A5013602212,George R. Siber,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,4,A5057132552,Roberton Dm,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,5,A5027142325,Shabbar Jaffar,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,6,A5010113910,J N'Jie,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,7,A5027392545,Lynn A. Baden,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,8,A5018077831,Claudette M. Thompson,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,9,A5062575369,Raana Anwaruddin,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,10,A5035455111,L Dinan,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,11,A5080221460,W. Paul Glezen,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,12,A5078757679,Nicholas Francis,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,13,A5083907638,Bernard Fritzell,,,,1
W2133604367,163,Maternal Immunization With Haemophilus influenzae Type b Polysaccharide—Tetanus Protein Conjugate Vaccine in The Gambia,1996-04-17,66,journal-article,8609686,14,A5039205922,Greenwood Bm,,,,1
W1978693957,87,Interchangeability of conjugated Haemophilus influenzae type b vaccines during primary immunisation of infants,1996-03-30,18,journal-article,8608290,1,A5015087698,David Green,"Immunobiology Unit, Institute of Child Health, London.",Institute of Child Health,I4210135832,1
W1978693957,87,Interchangeability of conjugated Haemophilus influenzae type b vaccines during primary immunisation of infants,1996-03-30,18,journal-article,8608290,2,A5045084750,Christopher K Fairley,"Immunisation Division, Public Health Laboratory Service, Communicable Disease Surveillance Centre, London NW9 5EQ",,,1
W1978693957,87,Interchangeability of conjugated Haemophilus influenzae type b vaccines during primary immunisation of infants,1996-03-30,18,journal-article,8608290,3,A5054697595,Keith Cartwright,Gloucestershire Royal Hospital,Gloucestershire Royal Hospital,I4210148984,1
W1978693957,87,Interchangeability of conjugated Haemophilus influenzae type b vaccines during primary immunisation of infants,1996-03-30,18,journal-article,8608290,4,A5054039682,Elizabeth Miller,"Health Protection, Agency",,,1
W1988337420,105,Are tobacco subsidies a misuse of public funds?,1996-03-30,13,journal-article,8608295,1,A5084763846,Luk Joossens,"International Union Against Cancer, European Union Office, Brussels, Belgium.",European Union,I1320481043,1
W1988337420,105,Are tobacco subsidies a misuse of public funds?,1996-03-30,13,journal-article,8608295,2,A5029368066,Martin Raw,"King's College School of Medicine and Dentistry, London SE5",King's College School,I4210119896,1
W2410856870,0,,1996-04-17,9,journal-article,8609672,1,A5062329862,Leslie C. Grammer,"Department of Medicine, Northwestern University, Chicago, Illinois, USA;",Northwestern University,I111979921,1
W2025703548,0,Estrogen therapy for prostate carcinoma,1996-04-17,6,journal-article,8609673,1,A5033794206,Presti Jc,"Department of Urology, University of California-San Francisco, USA","University of California, San Francisco",I180670191,1
W2107232528,78,Survey of general practitioners' views of consultants' non-urgent referral of outpatients to other consultants,1996-03-30,4,journal-article,8608292,1,A5073562207,Shannon Bridger,"Royal Sussex County Hospital, Brighton BN2 5BE",Royal Sussex County Hospital,I2800342113,1
W2107232528,78,Survey of general practitioners' views of consultants' non-urgent referral of outpatients to other consultants,1996-03-30,4,journal-article,8608292,2,A5069829565,Shona Cairns,"Royal Sussex County Hospital, Brighton BN2 5BE",Royal Sussex County Hospital,I2800342113,1
W2014618959,54,Commentary: ethics of clinical research without patients' consent,1996-03-30,3,journal-article,8608289,1,A5009926680,Claire Foster,"Centre of Medical Law and Ethics, King's College, London.",King's College London,I183935753,1
W4254245714,0,Vasectomy reversal,1996-04-17,2,journal-article,8609671,1,A5077712043,J. Hoeksema,,,,1
W4241197604,0,From the Veterans Health Administration,1996-04-17,0,journal-article,8609668,1,A5033967374,K. W. Kizer,,,,1
W2080559986,207,A Model of Empathic Communication in the Medical Interview,1997-02-26,594,journal-article,9039890,1,A5077736963,Anthony L. Suchman,,,,1
W2058358739,182,A Prospective Study of Risk Factors for Pulmonary Embolism in Women,1997-02-26,488,journal-article,9039882,1,A5021368492,Samuel Z. Goldhaber,,,,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,1,A5091595592,Paul M. Ridker,"Divisions of Preventive Medicine, Department of Medicine, Brigham and Women's Hospital and Cardlovascular Disease",Brigham and Women's Hospital,I1283280774,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,2,A5006554574,Charles H. Hennekens,"Department of Ambulatory Care and Prevention; Divisions of Preventive Medicine, Department of Medicine, Brigham and Women's Hospital and Cardlovascular Disease; Epidemiology, Harvard School of Public Health, Boston, MA, USA",Brigham and Women's Hospital,I1283280774,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,2,A5006554574,Charles H. Hennekens,"Department of Ambulatory Care and Prevention; Divisions of Preventive Medicine, Department of Medicine, Brigham and Women's Hospital and Cardlovascular Disease; Epidemiology, Harvard School of Public Health, Boston, MA, USA",Harvard University,I136199984,2
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,3,A5081594053,Christian Schmitz,"Divisions of Preventive Medicine, Department of Medicine, Brigham and Women's Hospital and Cardlovascular Disease",Brigham and Women's Hospital,I1283280774,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,4,A5067413533,Meir J. Stampfer,"Channing Laboratory, Department of Medicine, Brigham and Women's Hospital; Department of Nutrition, Harvard School of Public Health, Boston, MA, USA",Brigham and Women's Hospital,I1283280774,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,4,A5067413533,Meir J. Stampfer,"Channing Laboratory, Department of Medicine, Brigham and Women's Hospital; Department of Nutrition, Harvard School of Public Health, Boston, MA, USA",Harvard University,I136199984,2
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,5,A5060041987,Klaus Lindpaintner,"Department of Cardiology, Children's Hospital, Harvard Medical School",Boston Children's Hospital,I1288882113,1
W2114814128,180,"PIA1/A2 polymorphism of platelet glycoprotein IIIa and risks of myocardial infarction, stroke, and venous thrombosis",1997-02-01,334,journal-article,9033464,5,A5060041987,Klaus Lindpaintner,"Department of Cardiology, Children's Hospital, Harvard Medical School",Harvard University,I136199984,2
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,1,A5019983889,Antti Ronkainen,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,2,A5083975407,Juha Hernesniemi,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,3,A5081063851,M Puranen,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,4,A5038541958,Lea Niemitukia,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,5,A5026546218,Ritva Vanninen,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,6,A5029824599,Markku Ryynänen,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,7,A5070040757,Helena Kuivaniemi,,,,1
W2102869131,137,Familial intracranial aneurysms,1997-02-01,256,journal-article,9033463,8,A5062230681,Gerard Tromp,,,,1
W2066607750,171,Association of tuberous sclerosis of temporal lobes with autism and atypical autism,1997-02-01,239,journal-article,9033466,1,A5030755834,Patrick Bolton,"University of Cambridge, Section of Developmental Psychiatry, Cambridge, UK",University of Cambridge,I241749,1
W2066607750,171,Association of tuberous sclerosis of temporal lobes with autism and atypical autism,1997-02-01,239,journal-article,9033466,2,A5024668790,Paul Griffiths,"Department of Radiology, Addenbrookes NHS Trust, Cambridge",,,1
W2016609532,144,Use of Testosterone To Prevent Cyclophosphamide-Induced Azoospermia,1997-02-15,142,journal-article,9036801,1,A5029236294,A. Masala,,,,1
W2045526693,150,Immune response to a new hepatitis B vaccine in healthcare workers who had not responded to standard vaccine: randomised double blind dose-response study,1997-02-01,124,journal-article,9040320,1,A5041067709,Jane N. Zuckerman,"Academic Unit of Travel Medicine and Vaccines, Royal Free Hospital School of Medicine, London.",The Royal Free Hospital,I2801138448,1
W2045526693,150,Immune response to a new hepatitis B vaccine in healthcare workers who had not responded to standard vaccine: randomised double blind dose-response study,1997-02-01,124,journal-article,9040320,2,A5081694461,Caroline Sabin,"Department of Primary Care and Population Sciences, Royal Free Hospital School of Medicine, London NW3 2PF",The Royal Free Hospital,I2801138448,1
W2045526693,150,Immune response to a new hepatitis B vaccine in healthcare workers who had not responded to standard vaccine: randomised double blind dose-response study,1997-02-01,124,journal-article,9040320,3,A5013110139,Fiona M Craig,,,,1
W2045526693,150,Immune response to a new hepatitis B vaccine in healthcare workers who had not responded to standard vaccine: randomised double blind dose-response study,1997-02-01,124,journal-article,9040320,4,A5070203600,A. Prysor Williams,,,,1
W2045526693,150,Immune response to a new hepatitis B vaccine in healthcare workers who had not responded to standard vaccine: randomised double blind dose-response study,1997-02-01,124,journal-article,9040320,5,A5085047302,Arie J. Zuckerman,"WHO Collaborating Centre for Reference and Research on Viral Diseases, Royal Free Hospital School of Medicine, London NW3 2PF",The Royal Free Hospital,I2801138448,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,1,A5041494130,E. Bennett-Guerrero,"Department of Anesthesiology, The Mount Sinai Medical Center, New York, NY 10029-6574, USA.",Mount Sinai Medical Center,I4210095266,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,2,A5044880958,Lucía Ayuso,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,3,A5004109663,Colin Hamilton-Davies,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,4,A5036635055,White Wd,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,5,A5068383074,G.R. Barclay,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,6,A5058987941,Smith Pk,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,7,A5039148050,King Sa,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,8,A5054168206,Muhlbaier Lh,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,9,A5063239787,Newman Mf,,,,1
W2051871997,147,Relationship of Preoperative Antiendotoxin Core Antibodies and Adverse Outcomes Following Cardiac Surgery,1997-02-26,123,journal-article,9039883,10,A5051447899,Mythen Mg,,,,1
W1974114089,169,Follow up policy after treatment for Hodgkin's disease: too many clinic visits and routine tests? A review of hospital records,1997-02-01,97,journal-article,9040326,1,A5011398209,John Radford,"Cancer Research Campaign Department of Medical Oncology, Christie Hospital NHS Trust, Manchester M20 4BX",Cancer Research UK,I2801316944,1
W1974114089,169,Follow up policy after treatment for Hodgkin's disease: too many clinic visits and routine tests? A review of hospital records,1997-02-01,97,journal-article,9040326,2,A5009574955,Anne Eardley,"Centre for Cancer Epidemiology, Christie Hospital NHS Trust, Manchester M20 4BX",Christie Hospital NHS Foundation Trust,I4210133995,1
W1974114089,169,Follow up policy after treatment for Hodgkin's disease: too many clinic visits and routine tests? A review of hospital records,1997-02-01,97,journal-article,9040326,3,A5063557693,Ciarán Woodman,"Cancer Research Campaign Department of Medical Oncology, Christie Hospital NHS Trust, Manchester M20 4BX",Cancer Research UK,I2801316944,1
W1974114089,169,Follow up policy after treatment for Hodgkin's disease: too many clinic visits and routine tests? A review of hospital records,1997-02-01,97,journal-article,9040326,4,A5009867179,Derek Crowther,"Cancer Research Campaign Department of Medical Oncology, Christie Hospital NHS Trust, Manchester M20 4BX",Cancer Research UK,I2801316944,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,1,A5015691815,Charles W. LeBaron,"National Immunization Program, Centers for Disease Control and Prevention, Atlanta, GA 30333, USA.",National Center for Immunization and Respiratory Diseases,I19085752,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,1,A5015691815,Charles W. LeBaron,"National Immunization Program, Centers for Disease Control and Prevention, Atlanta, GA 30333, USA.",Centers for Disease Control and Prevention,I1289490764,2
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,2,A5072908839,Michael A. Chaney,,,,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,3,A5084302241,Andrew L. Baughman,,,,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,4,A5073962099,Eugene F. Dini,,,,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,5,A5028638185,Edmond F. Maes,,,,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,6,A5082206521,Vance Dietz,,,,1
W1985710680,149,"Impact of Measurement and Feedback on Vaccination Coverage in Public Clinics, 1988-1994",1997-02-26,88,journal-article,9039880,7,A5068160813,Roger H. Bernier,,,,1
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,1,A5044692574,Neal Halfon,RAND Corporation; University of California at Los Angeles,RAND Corporation,I1309849503,1
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,1,A5044692574,Neal Halfon,RAND Corporation; University of California at Los Angeles,"University of California, Los Angeles",I161318765,2
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,2,A5017918345,David L. Wood,Cedars-Sinai Medical Center; RAND Corporation,Cedars-Sinai Medical Center,I1282927834,1
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,2,A5017918345,David L. Wood,Cedars-Sinai Medical Center; RAND Corporation,RAND Corporation,I1309849503,2
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,3,A5075221100,R. Burciaga Valdez,RAND Corporation; University of California at Los Angeles,RAND Corporation,I1309849503,1
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,3,A5075221100,R. Burciaga Valdez,RAND Corporation; University of California at Los Angeles,"University of California, Los Angeles",I161318765,2
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,4,A5040204921,Margaret Pereyra,Public Health Sciences,Faculty of Public Health,I4210120717,1
W2042395357,156,Medicaid Enrollment and Health Services Access by Latino Children in Inner-city Los Angeles,1997-02-26,78,journal-article,9039881,5,A5041535475,Naihua Duan,[Rand Corporation],RAND Corporation,I1309849503,1
W1536789917,173,Respiratory morbidity 10 years after the Union Carbide gas leak at Bhopal: a cross sectional survey,1997-02-01,76,journal-article,9040323,1,A5075776335,Paul Cullinan,"Department of Occupational and Environmental Medicine, Imperial College (National Heart and Lung Institute), London.",Lung Institute,I4210101049,1
W1536789917,173,Respiratory morbidity 10 years after the Union Carbide gas leak at Bhopal: a cross sectional survey,1997-02-01,76,journal-article,9040323,2,A5065158509,S. Acquilla,"Department of Epidemiology and Public Health, University of Newcastle upon Tyne, Newcastle upon Tyne NE2 4HH",Newcastle University,I84884186,1
W1536789917,173,Respiratory morbidity 10 years after the Union Carbide gas leak at Bhopal: a cross sectional survey,1997-02-01,76,journal-article,9040323,3,A5028524483,V. Ramana Dhara,"Agency for Toxic Substances and Disease Registry, E-31, 1600 Clifton Road, Atlanta 30333, Georgia, USA",Agency for Toxic Substances and Disease Registry,I199145359,1
W2003747821,135,Duration and recurrence of otitis media with effusion in children from birth to 3 years: prospective study using monthly otoscopy and tympanometry,1997-02-01,63,journal-article,9040332,1,A5050366586,Sarah Hogan,"University Laboratory of Physiology, Oxford OX1 3PT",University of Oxford,I40120149,1
W2003747821,135,Duration and recurrence of otitis media with effusion in children from birth to 3 years: prospective study using monthly otoscopy and tympanometry,1997-02-01,63,journal-article,9040332,2,A5069592810,Kenneth J Stratford,"University Laboratory of Physiology, Oxford OX1 3PT",University of Oxford,I40120149,1
W2003747821,135,Duration and recurrence of otitis media with effusion in children from birth to 3 years: prospective study using monthly otoscopy and tympanometry,1997-02-01,63,journal-article,9040332,3,A5027728332,David R. Moore,"University Laboratory of Physiology, Oxford OX1 3PT",University of Oxford,I40120149,1
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,1,A5078185083,John M. Starr,"Department of Geriatric Medicine, University of Edinburgh, Royal Victoria Hospital, Edinburgh EH4 2DN, Hammersmith Hospital, London, UK",Royal Edinburgh Hospital,I2801618995,1
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,1,A5078185083,John M. Starr,"Department of Geriatric Medicine, University of Edinburgh, Royal Victoria Hospital, Edinburgh EH4 2DN, Hammersmith Hospital, London, UK",Royal Victoria Hospital,I4210130048,2
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,1,A5078185083,John M. Starr,"Department of Geriatric Medicine, University of Edinburgh, Royal Victoria Hospital, Edinburgh EH4 2DN, Hammersmith Hospital, London, UK",University of Edinburgh,I98677209,3
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,1,A5078185083,John M. Starr,"Department of Geriatric Medicine, University of Edinburgh, Royal Victoria Hospital, Edinburgh EH4 2DN, Hammersmith Hospital, London, UK",Hammersmith Hospital,I2801748203,4
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,2,A5075187737,Thomas R. Rogers,"Department of Infectious Diseases, Hammersmith Hospital, London, UK",Hammersmith Hospital,I2801748203,1
W2120879109,81,Hospital-acquired Clostridium difficile diarrhoea and herd immunity,1997-02-01,57,journal-article,9033485,3,A5033287539,M. Impallomeni,"Division of Geriatric Medicine Hammersmith Hospital, London, UK",Hammersmith Hospital,I2801748203,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,1,A5090733982,Fabienne Brégeon,"Department of Anesthesia and Intensive Care, Hôpital Sainte-Marguerite, Marseille, France.",Hôpital Sainte-Marguerite,I4210134195,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,2,A5085477470,Laurent Papazian,,,,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,3,A5011090590,Alexandre Visconti,,,,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,4,A5035818138,R. Grégoire,,,,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,5,A5019570603,Xavier Thirion,,,,1
W2018536347,182,Relationship of Microbiologic Diagnostic Criteria to Morbidity and Mortality in Patients With Ventilator-Associated Pneumonia,1997-02-26,54,journal-article,9039885,6,A5058395773,F. Gouin,,,,1
W2018340024,160,Prospective study of CAM 17·1/WGA mucin assay for serological diagnosis of pancreatic cancer,1997-02-01,32,journal-article,9033465,1,A5027832281,J.Y. Yiannakou,,,,1
W2018340024,160,Prospective study of CAM 17·1/WGA mucin assay for serological diagnosis of pancreatic cancer,1997-02-01,32,journal-article,9033465,2,A5007952066,Paul Newland,,,,1
W2018340024,160,Prospective study of CAM 17·1/WGA mucin assay for serological diagnosis of pancreatic cancer,1997-02-01,32,journal-article,9033465,3,A5004439314,Francis Calder,,,,1
