id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W4206129565,International Decade of Climatology,1976-08-20,0,journal-article,17755659,4,A5049285217,Jack D. Ives,,,,1
W4230875266,Letter to the Editor,1971-10-01,0,journal-article,17755678,1,A5077047317,S. G. McNall,,,,1
W4235187076,Letter to the Editor,1971-10-01,0,journal-article,17755679,1,A5009194159,J. G. Kaplan,,,,1
W4238013737,Tough Talk on NSF,1972-02-04,0,journal-article,17755649,1,A5047073995,D. S.,,,,1
W4251663992,Photochemistry,1976-08-20,0,journal-article,17755674,1,A5083690067,Howard E. Zimmerman,,,,1
W2076268685,Fecal Pellets: Role in Sedimentation of Pelagic Diatoms,1971-10-01,151,journal-article,17755696,1,A5054412357,Hans Schrader,"Geologisch-Palägisches Institut und Museum der Universität Kiel, 23 Kiel, Germany",Kiel University,I32021983,1
W1994383109,Primordial Oil Slick,1971-10-01,112,journal-article,17755695,1,A5039049177,Antonio C. Lasaga,"Department of Geological and Geophysical Sciences, Princeton University, Princeton, New Jersey 08540",Princeton University,I20089843,1
W1994383109,Primordial Oil Slick,1971-10-01,112,journal-article,17755695,2,A5057785083,Heinrich Holland,"Department of Geological and Geophysical Sciences, Princeton University, Princeton, New Jersey 08540",Princeton University,I20089843,1
W1994383109,Primordial Oil Slick,1971-10-01,112,journal-article,17755695,3,A5054648614,M.J. Dwyer,"Graduate Group on Molecular Biology, University of Pennsylvania, Philadelphia 19104",University of Pennsylvania,I79576946,1
W1975405317,THE ATTENUATION OF PLANT VIRUSES AND THE INACTIVATING INFLUENCE OF OXYGEN,1926-08-27,18,journal-article,17755734,1,A5061998334,James B. Johnson,,,,1
W2065026923,29-30 december polar deserts.,1971-10-01,7,journal-article,17755697,1,A5065982455,Terah L. Smiley,,,,1
W2065026923,29-30 december polar deserts.,1971-10-01,7,journal-article,17755697,2,A5025849884,James H. Zumberge,,,,1
W2045001034,THE BIOLOGICAL SURVEY OF THE MOUNT DESERT ISLAND (MAINE) REGION,1925-04-24,4,journal-article,17755707,1,A5035379738,Ulric Dahlgren,,,,1
W4245181118,THE TREND OF THOUGHT IN PHYSICS,1925-04-24,4,journal-article,17755706,1,A5078056788,W. F. G. Swann,,,,1
W4241791642,Coincidence Method,1955-11-04,3,journal-article,17755736,1,A5068006733,W. Bothe,"Max Planck Institute of Physics in Heidelberg, Germany",Max Planck Institute for Nuclear Physics,I4210156266,1
W2005411685,"COINCIDENCE BETWEEN THE RANGES OF FORMS OF WESTERN YELLOW PINE, BARK BEETLES AND MISTLETOE",1925-04-24,2,journal-article,17755717,1,A5057820184,C. F. Korstian,"Appalachian Forest Experiment Station Asheville, North Carolina",Appalachian Sustainable Agriculture Project,I4210159641,1
W2021262450,OPTIMUM CONDITIONS FOR MUSIC IN ROOMS,1926-08-27,2,journal-article,17755732,1,A5050749626,F. R. Watson,University of Illinois,University of Illinois System,I2801919071,1
W2041343805,THE RELATION OF EXERCISE TO RICKETS IN WHITE RATS,1925-04-24,2,journal-article,17755716,1,A5041676255,Agnes Williams Frost,,,,1
W2043042116,A PRELIMINARY NOTE ON A BACTERIAL DISEASE OF FOXTAIL,1919-03-21,2,journal-article,17755756,1,A5028203268,Howard Rosen,,,,1
W2040199287,SAMUEL WENDELL WILLISTON,1919-03-21,1,journal-article,17755750,1,A5071628819,Henry Fairfield Osborn,,,,1
W2040400643,CRYSTALLINE TETRAMETHYL MANNOSE,1926-08-27,1,journal-article,17755730,1,A5015509328,William Lewis,"Northwestern University. Evanston, Ill",Northwestern University,I4210100400,1
W2040400643,CRYSTALLINE TETRAMETHYL MANNOSE,1926-08-27,1,journal-article,17755730,2,A5004165619,Richard D. Greene,"Northwestern University. Evanston, Ill",Northwestern University,I4210100400,1
W2087727592,WAS PAUL GULDIN A PLAGIARIST?,1926-08-27,1,journal-article,17755727,1,A5032244795,G. A. Miller,,,,1
W2087727592,WAS PAUL GULDIN A PLAGIARIST?,1926-08-27,1,journal-article,17755727,2,A5079646930,David Eugene Smith,,,,1
W1978849308,OPPORTUNITIES FOR CONTACT INFECTION,1919-03-21,0,journal-article,17755754,1,A5042520950,George T. Palmer,,,,1
W1984459488,THE UNDERTOW MYTH,1925-04-24,0,journal-article,17755713,1,A5018372609,Walter C. Jones,Birmingham Southern College,Birmingham–Southern College,I41112366,1
W1984719759,A QUOTATION FROM HIPPOCRATES,1925-04-24,0,journal-article,17755712,1,A5023273039,Francis G. Benedict,,,,1
W1995633155,THE SOLAR SYSTEM--SOME UNSOLVED PROBLEMS,1926-08-27,0,journal-article,17755726,1,A5046715731,R. G. Aitken,,,,1
W1998077022,"Professor Rowland, 1848-1901",1901-05-24,0,journal-article,17755757,1,A5021779408,Daniel C. Gilman,Johns Hopkins University,Johns Hopkins University,I145311948,1
W2002113930,CHARLES ANTHONY GOESSMANN,1925-04-24,0,journal-article,17755708,1,A5037314153,Frederick Tuckerman,"Amherst, Massachusetts",Amherst College,I177605424,1
W2004948999,An Outline of the Progress of Chemistry in the Nineteenth Century,1901-05-24,0,journal-article,17755758,1,A5009840786,Edward H. Keiser,,,,1
W2005652509,HAY FEVER AND THE NATIONAL FLOWER,1919-03-21,0,journal-article,17755752,1,A5029361734,W. Scheppegrell,,,,1
W2011900245,THE TEACHING OF EVOLUTION IN NORTH CAROLINA,1925-04-24,0,journal-article,17755714,1,A5086062516,B. W. Wells,"North Carolina State College Raleigh, N. C.",North Carolina State University,I137902535,1
W2011900245,THE TEACHING OF EVOLUTION IN NORTH CAROLINA,1925-04-24,0,journal-article,17755714,2,A5027946377,Z. P. Metcalf,"North Carolina State College Raleigh, N. C.",North Carolina State University,I137902535,1
W2025455303,Nature's Birthday,1955-11-04,0,journal-article,17755735,1,A5072400356,Dael Wolfle,,,,1
W2040039332,"""TUMBLING"" IN A WILD MOURNING DOVE",1925-04-24,0,journal-article,17755711,1,A5067165199,Maynard M. Metcalf,,,,1
W2047189587,A FIELD TRIP AID,1925-04-24,0,journal-article,17755715,1,A5078550835,Harry C. Fortner,,,,1
W2049070283,"R. W. Wood, Physicist",1955-11-04,0,journal-article,17755737,1,A5022839736,G. H. Dieke,"Department of Physics, Johns Hopkins University, Baltimore, Maryland",Johns Hopkins University,I145311948,1
W2050909574,DESMOGNATHUS FUSCUS (SIC),1919-03-21,0,journal-article,17755751,1,A5014969385,W. E. Hoyle,,,,1
W2070916497,27 December Experimental Manipulations of Natural Systems,1971-10-01,0,journal-article,17755698,1,A5033044154,William E. Coooper,,,,1
W2072731162,ROBERT SIMPSON WOODWARD,1926-08-27,0,journal-article,17755731,1,A5068356733,Kay Woodward,"University of New Hampshire Durham, N. H",University of New Hampshire,I161057412,1
W2087045124,BOTANICAL PARTICIPATION IN WAR WORK,1919-03-21,0,journal-article,17755749,1,A5009308579,George T. Moore,Missouri Botanical Garden,Missouri Botanical Garden,I2802431724,1
W2141835963,CONFUSING TRAFFIC SIGNALS,1925-04-24,0,journal-article,17755709,1,A5024121603,H. Austin Aikins,"Western Reserve University, Cleveland, Ohio",Case Western Reserve University,I58956616,1
W4211045910,Campanus,1901-05-24,0,journal-article,17755759,1,A5072479647,C. S. Peirce,,,,1
W4212800604,THE NATIONAL ACADEMY OF SCIENCES,1919-03-21,0,journal-article,17755753,1,A5010691664,Edwin B. Wilson,,,,1
W4231483714,ZOOLOGICAL NOMENCLATURE,1926-08-27,0,journal-article,17755729,1,A5070013709,C. W. Stiles,,,,1
W1967845464,Individual Differences in Human Blood,1931-04-17,92,journal-article,17755773,1,A5015297458,K. Landsteiner,Rockefeller Institute for Medical Research,Institute for Medical Research,I4210130795,1
W1980027741,An Artificial Root for Inducing Capillary Movement of Soil Moisture,1904-10-28,64,journal-article,17755797,1,A5041984636,Lyman J. Briggs,"Physical Laboratory, Bureau of Soils, U. S. Dept. of Agriculture",,,1
W1980027741,An Artificial Root for Inducing Capillary Movement of Soil Moisture,1904-10-28,64,journal-article,17755797,2,A5036679342,A. G. McCall,"Physical Laboratory, Bureau of Soils, U. S. Dept. of Agriculture",,,1
W2064803650,"Fourth Annual Tri-State (Illinois, Iowa, Wisconsin) Geological Field Conference",1937-01-15,56,journal-article,17755791,1,A5062097644,A. H. Sutton,University Of Illinois,University of Illinois System,I2801919071,1
W2011302855,A POSSIBLE PHYSIOLOGICAL INTERPRETATION OF THE LAW OF THE DIMINISHING INCREMENT,1931-04-17,15,journal-article,17755781,1,A5076162387,Walter A. Hendricks,Bureau of Animal Industry. U. S. Department of Agriculture,Bureau of Plant Industry,I1329210759,1
W2011302855,A POSSIBLE PHYSIOLOGICAL INTERPRETATION OF THE LAW OF THE DIMINISHING INCREMENT,1931-04-17,15,journal-article,17755781,2,A5020853818,Morley A. Jull,Bureau of Animal Industry. U. S. Department of Agriculture,Bureau of Plant Industry,I1329210759,1
W2011302855,A POSSIBLE PHYSIOLOGICAL INTERPRETATION OF THE LAW OF THE DIMINISHING INCREMENT,1931-04-17,15,journal-article,17755781,3,A5010387411,Harry W. Titus,Bureau of Animal Industry. U. S. Department of Agriculture,Bureau of Plant Industry,I1329210759,1
W2009724490,THE ROLE OF COPPER IN THE SETTING AND METAMORPHOSIS OF THE OYSTER,1931-04-17,13,journal-article,17755782,1,A5008341513,Herbert F. Prytherch,U. S. Bureau of Fisheries,,,1
W2043403470,Scientific Journals and Articles,1904-10-28,13,journal-article,17755796,1,A5072764419,S. W. Williston,,,,1
W1994549499,Present Problems of Geophysics,1904-10-28,7,journal-article,17755793,1,A5076483998,George F. Becker,,,,1
W2083955638,CENTRAL BODIES IN THE SPERM-FORMING DIVISIONS OF ASCARIS,1931-04-17,6,journal-article,17755774,1,A5074338836,Harwell P. Sturdivant,Columbia University,Columbia University,I78577930,1
W2059981896,EXPERIMENTS IN TERMITE CASTE DEVELOPMENT,1931-04-17,4,journal-article,17755783,1,A5055146344,Harold Heath,,,,1
W2141549508,WHAT IS INDUSTRIAL SCIENCE?,1914-04-10,4,journal-article,17755800,1,A5031041063,C. R. Mann,The University of Chicago,University of Chicago,I40347166,1
W4231721549,DIOECIOUS MAIZE,1931-04-17,4,journal-article,17755784,1,A5074538031,D. F. Jones,,,,1
W2016798745,Elisha Mitchell Scientific Society,1901-05-24,3,journal-article,17755763,1,A5076109601,Arthur Gordon Webster,,,,1
W2034831488,MORPHOLOGY AS A DYNAMIC SCIENCE,1937-01-15,3,journal-article,17755785,1,A5072614014,Edmund W. Sinnott,,,,1
W2069107948,THE SIMILARITY OF ACTION OF MALE HORMONES AND ADRENAL EXTRACTS ON THE FEMALE BITTERLING,1937-01-15,3,journal-article,17755790,1,A5059698151,Israel S. Kleiner,The Department Of Physiology And Biochemistry New York Medical College,New York Medical College,I181190671,1
W2069107948,THE SIMILARITY OF ACTION OF MALE HORMONES AND ADRENAL EXTRACTS ON THE FEMALE BITTERLING,1937-01-15,3,journal-article,17755790,2,A5005086116,Abner I. Weisman,The Department Of Physiology And Biochemistry New York Medical College,New York Medical College,I181190671,1
W2069107948,THE SIMILARITY OF ACTION OF MALE HORMONES AND ADRENAL EXTRACTS ON THE FEMALE BITTERLING,1937-01-15,3,journal-article,17755790,3,A5004543264,Daniel I. Mishkind,The Department Of Physiology And Biochemistry New York Medical College,New York Medical College,I181190671,1
W2090040469,A CONFERENCE ON HEREDITY AS APPLIED TO MAN,1931-04-17,3,journal-article,17755778,1,A5084485544,E. P. Lyon,,,,1
W2037377623,MORE ABOUT SHIPWORMS,1931-04-17,2,journal-article,17755776,1,A5051953741,Paul Bartsch,U. S. National Museum,National Museum,I4210088520,1
W2041307717,THE DISTRIBUTION OF BLACK WIDOW SPIDERS,1937-01-15,2,journal-article,17755787,1,A5084482685,B. J. Kaston,Connecticut Agricultural Experiment Station. New Haven,Connecticut Agricultural Experiment Station,I2799945547,1
W2070530369,THE FUNCTIONS OF AN ENVIRONMENT,1914-04-10,2,journal-article,17755801,1,A5037211507,Lawrence J. Henderson,,,,1
W2077107470,THE BLACK WIDOW SPIDER IN VIRGINIA,1937-01-15,2,journal-article,17755786,1,A5050482156,H. A. Allard,,,,1
W2091705184,MULTIPLE FACTORS IN HUMAN SKIN COLOR,1914-04-10,2,journal-article,17755805,1,A5066576801,Francis Ramaley,University of Colorado Boulder Colo.,University of Colorado Boulder,I188538660,1
W1967089466,SECTIONING ORBITOID FORAMINIFERA,1931-04-17,1,journal-article,17755780,1,A5090038707,Willard Berry,,,,1
W1974849502,MODULUS OF CONSTANT CROSS SECTION,1901-05-24,1,journal-article,17755767,1,A5064069218,Benj. H. Brown,,,,1
W2054100385,A METHOD FOR EXPLANTING THE KIDNEY,1931-04-17,1,journal-article,17755775,1,A5072323651,C. P. Rhoads,"The Hospital of The Rockefeller Institute For Medical Research, New York City, N. Y.",Rockefeller University Hospital,I4210093632,1
W2068536906,AN AUTOMATIC BALANCE,1931-04-17,1,journal-article,17755779,1,A5023188671,F. J. Veihmeyer,,,,1
W2068536906,AN AUTOMATIC BALANCE,1931-04-17,1,journal-article,17755779,2,A5022678226,Charles-Antoine Hofmann,,,,1
W2068536906,AN AUTOMATIC BALANCE,1931-04-17,1,journal-article,17755779,3,A5084960986,C. V. Givan,,,,1
W1972856073,MINUTES OF SPECIAL MEETING OF COMMITTEE ON POLICY OF THE ASSOCIATION,1904-10-28,0,journal-article,17755799,1,A5036235528,L. O. Howard,,,,1
W1980132300,THE DOMAIN OF PHYSIOLOGY AND ITS RELATIONS TO MEDICINE,1904-10-28,0,journal-article,17755794,1,A5044977453,Meltzer Sj,Rockefeller Institute,Rockefeller Foundation,I118636833,1
W1990084696,Unilateral Coloration with a Bilateral Effect,1901-05-24,0,journal-article,17755764,1,A5057576694,Carl H. Eigenmann,University of Indiana,,,1
W1990084696,Unilateral Coloration with a Bilateral Effect,1901-05-24,0,journal-article,17755764,2,A5016424915,Clarence Hamilton Kennedy,University of Indiana,,,1
W1997994818,"FOURTH ANNUAL TRI-STATE (ILLINOIS, IOWA, WISCONSIN) GEOLOGICAL FIELD CONFERENCE",1937-01-15,0,journal-article,17755792,1,A5062097644,A. H. Sutton,University of Illinois,University of Illinois System,I2801919071,1
W2012598168,"ALKALIZE, ALKALINIZE AND ALKALIFY",1937-01-15,0,journal-article,17755788,1,A5018582813,T. W. Davis,,,,1
W2030452590,Praktikum fur morphologische,1904-10-28,0,journal-article,17755795,1,A5091650438,Rubenchik Bl,,,,1
W2042665442,THE RUSSIAN ACADEMY OF SCIENCES,1931-04-17,0,journal-article,17755777,1,A5024363292,T. D. A. Cockerell,,,,1
W2047888129,The Larynx as an Instrument of Music,1901-05-24,0,journal-article,17755762,1,A5049023464,George A. Hill,"Naval Observatory, Washington, D. C.",United States Naval Observatory,I4210146380,1
W2049752705,Velocity of Ions from Electric Arcs and from Hot Wires,1901-05-24,0,journal-article,17755765,1,A5013741701,C. D. Child,,,,1
W2060258273,DIADOPHIS PUNCTATA IN NORTHERN WISCONSIN,1914-04-10,0,journal-article,17755808,1,A5012114611,Hartley H. T. Jackson,U. S. Department Agriculture,,,1
W2088680108,The New Comet,1901-05-24,0,journal-article,17755761,1,A5049873244,Samuel Williston,"Naval Observatory, Washington, D. C.",United States Naval Observatory,I4210146380,1
W2089740687,PARTHENOGENESIS IN THE GRASSES,1937-01-15,0,journal-article,17755789,1,A5019548639,Ernest L. Stover,,,,1
W4205632242,Museum Notes,1901-05-24,0,journal-article,17755769,1,A5064769471,Frederic A. Lucas,,,,1
W4229523304,GYROSCOPIC QUANTA,1914-04-10,0,journal-article,17755806,1,A5012469880,R. A. FESSENDEN,,,,1
W4229746171,Botanical Notes,1901-05-24,0,journal-article,17755768,1,A5065567971,Charles E. Bessey,The University of Nebraska,,,1
W4240048344,NOTES ON INORGANIC CHEMISTRY,1904-10-28,0,journal-article,17755798,1,A5021252070,J. L. H.,,,,1
W4243731380,Modulus of Constant Cross Section,1901-05-24,0,journal-article,17755766,1,A5064069218,Benj. H. Brown,,,,1
W2073087038,Hydrogen Storage Materials: Properties and Possibilities,1981-12-04,100,journal-article,17755872,1,A5050664004,Richard L. Cohen,"Members of the technical staff of Bell Laboratories, Murray Hill, New Jersey 07974",,,1
W2073087038,Hydrogen Storage Materials: Properties and Possibilities,1981-12-04,100,journal-article,17755872,2,A5075246008,J. H. Wernick,"Members of the technical staff of Bell Laboratories, Murray Hill, New Jersey 07974",,,1
W1972773948,University and Educational Notes,1928-09-21,44,journal-article,17755860,1,A5026523966,C. B. Lipman,University of California,University of California System,I2803209242,1
W2056114100,The Effect of X-Rays on Bacteria,1929-07-19,10,journal-article,17755833,1,A5015766290,George L. Clark,University of Illinois,University of Illinois System,I2801919071,1
W2056114100,The Effect of X-Rays on Bacteria,1929-07-19,10,journal-article,17755833,2,A5091534841,C. S. Boruff,University of Illinois,University of Illinois System,I2801919071,1
W1997659736,Multiple Glaciation in the Sierra Nevada,1929-07-19,6,journal-article,17755834,1,A5029030486,F. E. Matthes,U. S. Geological Survey,United States Geological Survey,I1286329397,1
W2088543405,THE CHEMICAL DYNAMICS OF LIVING PROTOPLASM,1914-04-10,5,journal-article,17755813,1,A5013871341,W. J. V. Osterhout,"Laboratory of Plant Physiology, Harvard University",Harvard University,I136199984,1
W1967740750,THE GERM CELL CYCLE OF THE DIGENETIC TREMATODES,1928-09-21,3,journal-article,17755868,1,A5049198457,F. G. Brooks,"Oklahoma City, Okla.",Oklahoma City University,I27253931,1
W2045349087,Salary Scales of Trained Men and Women,1929-07-19,3,journal-article,17755822,1,A5038145216,Rodney H. True,#N#               * University of Pennsylvania.,University of Pennsylvania,I79576946,1
W2070846021,Intestinal Protozoa and Cecal Material in Rats,1929-07-19,3,journal-article,17755829,1,A5001682230,David Starr Jordan,University of Arkansas,University of Arkansas at Fayetteville,I78715868,1
W2092699457,Discussion of Papers on the Economic Status of Scientific Workers,1929-07-19,3,journal-article,17755823,1,A5013815815,Harold F. Clark,"Teachers College, Columbia University",Columbia University,I78577930,1
W2022099336,Biological Publications in America,1929-07-19,2,journal-article,17755827,1,A5083802694,Willard N. Clute,,,,1
W2031445486,THE SO-CALLED SIEVE OF ERATOSTHENES,1928-09-21,2,journal-article,17755862,1,A5032244795,G. A. Miller,University of Illinois,University of Illinois System,I2801919071,1
W1969774719,SCIENTIFIC INSTITUTIONS MINUS SCIENCE,1914-04-10,1,journal-article,17755811,1,A5063045586,Max F. Meyer,,,,1
W1976680818,U.N. Energy Conference: Substance and Politics,1981-12-04,1,journal-article,17755871,1,A5023929184,Irene Tinker,"Director, Equity Policy Center, 1302 Eighteenth Street, NW, Washington, D.C. 20036",Center for Health and Gender Equity,I4210131443,1
W1978071413,NOTE ON THE RADIAL MAGNETIC GRADIENT OF THE SUN,1928-09-21,1,journal-article,17755863,1,A5076525419,Ross Gunn,,,,1
W1979921634,Forbesichthys for Forbesella,1929-07-19,1,journal-article,17755828,1,A5038784656,W. M. Davis,University of Arizona,University of Arizona,I138006243,1
W1979960143,"The Coral Reefs of Tutuila, Samoa",1921-06-24,1,journal-article,17755848,1,A5038784656,W. M. Davis,"Harvard University, Cambridge, Mass.",Harvard University Press,I2801851002,1
W1981070254,THE PHYLOGENETIC RELATIONSHIPS OF THE OYSTERS,1914-04-10,1,journal-article,17755812,1,A5074598668,J. A. Gardner,"Johns Hopkins University,Baltimore,MD",Johns Hopkins University,I145311948,1
W2088397341,AN APPARATUS FOR WASHING HISTOLOGICAL MATERIALS,1928-09-21,1,journal-article,17755867,1,A5028293597,J. B. Parker,,,,1
W4241284845,"Alexander Ziwet (February 8, 1853-November 18, 1928)",1929-07-19,1,journal-article,17755824,1,A5006968553,Arthur Lyon Cross,University of Michigan,University of Michigan–Ann Arbor,I27837315,1
W1963893019,DIAGRAMS RELATIVE TO HAMILTON'S CANONICAL EQUATIONS,1928-09-21,0,journal-article,17755866,1,A5024388142,Carl Barus,"Brown University, Providence, R.I.#TAB#",Brown University,I27804330,1
W1963893019,DIAGRAMS RELATIVE TO HAMILTON'S CANONICAL EQUATIONS,1928-09-21,0,journal-article,17755866,1,A5024388142,Carl Barus,"Brown University, Providence, R.I.#TAB#",Providence College,I196272386,2
W1979151115,THE LANGUAGE OF THE BRAZILIAN PEOPLE,1914-04-10,0,journal-article,17755810,1,A5006156411,Emerson Viana Braga,,,,1
W1982735761,LANCETILLA EXPERIMENT STATION,1928-09-21,0,journal-article,17755859,1,A5050831774,Paul Carpenter Standley,Field Museum of Natural History,Field Museum of Natural History,I2802093357,1
W1988455207,Documenting Science and Technology,1981-12-04,0,journal-article,17755870,1,A5083174302,Joan N. Warnow,,,,1
W1990212441,EDWARD BENNETT ROSA,1921-06-24,0,journal-article,17755850,1,A5007096986,S. W. Stratton,,,,1
W2007521721,INTESTINAL PROTOZOA AND CECAL MATERIAL IN RATS,1929-07-19,0,journal-article,17755830,1,A5025960228,David Causey,,,,1
W2037935286,NEWTON'S CORPUSCULAR THEORY OF LIGHT,1921-06-24,0,journal-article,17755853,1,A5028175781,J. M. Schaeberle,,,,1
W2041263403,COMMITTEE OF THE AMERICAN INSTITUTE OF ELECTRICAL ENGINEERS,1928-09-21,0,journal-article,17755864,1,A5034571194,F. L. Hutchinson,,,,1
W2044098440,ECTOGONY OR METAXENIA?,1928-09-21,0,journal-article,17755865,1,A5008638854,John H. Schaffner,"Department of Botany, Ohio State University.",The Ohio State University,I52357470,1
W2055594645,GEOLOGICAL AND ARCHEOLOGICAL RECORDS OF THE YUCATAN PENINSULA,1928-09-21,0,journal-article,17755858,1,A5089295283,Louis Grow Huntley,,,,1
W2075871452,A VIBRATO TONOMETER,1929-07-19,0,journal-article,17755832,1,A5024425123,Joseph Tiffin,University of Iowa,University of Iowa,I126307644,1
W2078410511,A Vibrato Tonometer,1929-07-19,0,journal-article,17755831,1,A5021719318,Donald C. Stockbarger,University of Iowa,University of Iowa,I126307644,1
W2140932337,Newton's Corpuscular Theory of Light,1921-06-24,0,journal-article,17755852,1,A5018292428,C. Stuart Gager,Ann Arbor,Ann Arbor Center for Independent Living,I4210140958,1
W2318971432,THE AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,1914-04-10,0,journal-article,17755814,1,A5025290912,Edward K. Strong,,,,1
W4229547843,The American Chemical Society,1921-06-24,0,journal-article,17755855,1,A5002076543,Charles L. Parsons,,,,1
W4245758290,Documenting Science and Technology,1981-12-04,0,journal-article,17755869,1,A5083174302,Joan N. Warnow,"Joint Committee on Archives of Science and Technology, American Institute of Physics, New York 10017",American Institute of Physics,I198694009,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,1,A5071028552,Milton S. Love,"Dept. of Biology, Occidental College, Los Angeles, California 90041",Occidental College,I72903472,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,2,A5027914386,Dixie Teebken-Fisher,"Department of Vivaria and Pathology, University of Southern California, Los Angeles 90033",University of Southern California,I1174212,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,3,A5025667786,Jo Ellen Hose,"Department of Biology, Occidental College, and Department of Pathology, University of Southern California",Occidental College,I72903472,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,3,A5025667786,Jo Ellen Hose,"Department of Biology, Occidental College, and Department of Pathology, University of Southern California",University of Southern California,I1174212,2
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,4,A5029805652,J. J. Farmer,"Enteric Section, Centers for Disease Control, Public Health Service, Atlanta, Georgia 30333",United States Public Health Service,I35344726,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,5,A5023763210,F W Hickman,"Enteric Section, Centers for Disease Control, Public Health Service, Atlanta, Georgia 30333",United States Public Health Service,I35344726,1
W2005291531,"<i>Vibrio damsela</i> , a Marine Bacterium, Causes Skin Ulcers on the Damselfish <i>Chromis punctipinnis</i>",1981-12-04,187,journal-article,17755898,6,A5080764836,G R Fanning,"Department of Biochemistry, Walter Reed Army Institute of Research, Washington, D.C. 20012",Walter Reed Army Institute of Research,I92664306,1
W1978932546,A COLORIMETRIC TEST FOR VITAMIN K1,1941-11-21,43,journal-article,17755920,1,A5044225474,Filadelfo Irreverre,,,,1
W1978932546,A COLORIMETRIC TEST FOR VITAMIN K1,1941-11-21,43,journal-article,17755920,2,A5024951856,M. X. Sullivan,,,,1
W2065141899,Pheromone Orientation: Role of Internal Control Mechanisms,1981-12-04,41,journal-article,17755899,1,A5073556910,Thomas R. Tobin,"Department of Entomology, Snow Hall, University of Kansas, Lawrence 66045",University of Kansas,I146416000,1
W2038053024,Extrinsic Microbial Degradation of the Alligator Eggshell,1981-12-04,38,journal-article,17755897,1,A5073924202,Mark W. J. Ferguson,"Department of Anatomy, Queen's University of Belfast, Belfast BT9 7BL, Northern Ireland",,,1
W1983344425,Caterpillar Setae: Insulation for an Ectotherm,1981-12-04,34,journal-article,17755896,1,A5038238784,Timothy M. Casey,"Department of Physiology, Cook College, Rutgers University, New Brunswick, New Jersey 08903","Rutgers, The State University of New Jersey",I102322142,1
W1983344425,Caterpillar Setae: Insulation for an Ectotherm,1981-12-04,34,journal-article,17755896,2,A5070993614,Jeri R. Hegel,"Department of Physiology, Cook College, Rutgers University, New Brunswick, New Jersey 08903","Rutgers, The State University of New Jersey",I102322142,1
W2014456654,PURIFICATION OF THE VIRUS OF MOUSE ENCEPHALOMYELITIS (THEILER'S VIRUS),1941-11-21,16,journal-article,17755917,1,A5005563615,Sven Gard,,,,1
W2014456654,PURIFICATION OF THE VIRUS OF MOUSE ENCEPHALOMYELITIS (THEILER'S VIRUS),1941-11-21,16,journal-article,17755917,2,A5078012948,Kai O. Pedersen,,,,1
W1965558058,THE CARCINOGENIC EFFECT OF METHYLCHOLANTHRENE AND OF TAR ON RABBIT PAPILLOMAS DUE TO A VIRUS,1941-11-21,15,journal-article,17755919,1,A5040080492,Peyton Rous,"The Rockepeller Institute for Medical Research, New York",Institute for Medical Research,I4210149207,1
W1965558058,THE CARCINOGENIC EFFECT OF METHYLCHOLANTHRENE AND OF TAR ON RABBIT PAPILLOMAS DUE TO A VIRUS,1941-11-21,15,journal-article,17755919,2,A5018130926,William F. Friedewald,"The Rockepeller Institute for Medical Research, New York",Institute for Medical Research,I4210149207,1
W2081766879,The Threat to One Million Species,1981-12-04,5,journal-article,17755878,1,A5003356726,Colin Norman,,,,1
W1988952755,Creationism Goes on Trial in Arkansas,1981-12-04,4,journal-article,17755873,1,A5077647370,Roger Lewin,,,,1
W2047811660,POLYPHENOLASE ACTIVITY AS A PRIMARY CAUSE IN DARKENING OF BOILED POTATOES,1941-11-21,3,journal-article,17755921,1,A5015171819,W. E. Tottingham,,,,1
W2047811660,POLYPHENOLASE ACTIVITY AS A PRIMARY CAUSE IN DARKENING OF BOILED POTATOES,1941-11-21,3,journal-article,17755921,2,A5058303905,C. O. Clagett,,,,1
W2006067211,Whitehead Link Approved,1981-12-04,2,journal-article,17755877,1,A5003356726,Colin Norman,,,,1
W2046750227,Mauna Kea (II): Coming of Age,1981-12-04,2,journal-article,17755880,1,A5033551566,M. Mitchell Waldrop,,,,1
